population size,total iteration number,misbehaviour number
174,100,56

id,expected_label,predicted_label,misbehaviour,confidence,mutate_attempts,failed
45,0,0,False,0.9986646175384521,,False
46,1,1,False,0.999995231628418,,False
47,1,1,False,0.9999662637710571,,False
48,1,1,False,0.9998629093170166,,False
49,0,0,False,0.999934732913971,,False
50,0,0,False,0.9348990321159363,,False
51,0,0,False,0.9990136623382568,,False
53,1,1,False,0.9992820620536804,,False
54,0,0,False,0.9999419450759888,,False
55,0,0,False,0.9997246861457825,,False
56,0,0,False,0.9999827742576599,,False
57,0,0,False,0.999977171421051,,False
58,1,1,False,0.9999909400939941,,False
60,0,0,False,0.9997162222862244,,False
61,1,1,False,0.9997392296791077,,False
63,1,1,False,0.9999139308929443,,False
64,1,1,False,0.9999719858169556,,False
65,1,1,False,0.999998927116394,,False
67,1,1,False,0.9997349381446838,,False
68,1,1,False,0.9999523162841797,,False
69,1,1,False,0.9999750852584839,,False
72,0,0,False,0.9999778270721436,,False
73,1,1,False,0.9997902512550354,,False
74,0,0,False,0.8848080635070801,,False
75,0,0,False,0.9999992251396179,,False
76,1,1,False,0.999988317489624,,False
77,0,0,False,0.6596624255180359,,False
78,1,1,False,0.9999997615814209,,False
79,0,0,False,0.9999766945838928,,False
80,1,1,False,0.9887152314186096,,False
81,0,0,False,0.9998188018798828,,False
82,0,0,False,0.9999735355377197,,False
83,0,0,False,0.9990420341491699,,False
85,0,0,False,0.9999375939369202,,False
88,0,0,False,0.9994391798973083,,False
90,0,0,False,0.9998611807823181,,False
92,1,1,False,0.9999998807907104,,False
93,1,1,False,0.9998375177383423,,False
95,1,1,False,0.9999231100082397,,False
96,1,1,False,0.9999411106109619,,False
97,1,1,False,0.7375447154045105,,False
99,0,0,False,0.9999040365219116,,False
101,0,0,False,0.9986084699630737,,False
104,0,0,False,0.9570021629333496,,False
105,1,1,False,0.9999858140945435,,False
106,1,1,False,0.9999995231628418,,False
108,0,0,False,0.9971938729286194,,False
109,0,0,False,0.9999111294746399,,False
110,0,0,False,0.9991468191146851,,False
111,0,0,False,0.9991523027420044,,False
112,0,0,False,0.9999657869338989,,False
114,1,1,False,0.999981164932251,,False
116,1,1,False,0.9999986886978149,,False
119,0,0,False,0.9996688365936279,,False
122,1,1,False,0.9999994039535522,,False
123,0,0,False,0.9975879788398743,,False
126,1,1,False,0.999880313873291,,False
128,0,0,False,0.9933914542198181,,False
129,1,1,False,0.9999035596847534,,False
130,0,0,False,0.6289195418357849,,False
131,0,0,False,0.9999450445175171,,False
133,0,0,False,0.9634288549423218,,False
134,0,0,False,0.9966766238212585,,False
136,1,1,False,0.9999030828475952,,False
137,0,0,False,0.9994915723800659,,False
138,1,1,False,0.999998927116394,,False
139,0,0,False,0.999989926815033,,False
141,0,0,False,0.9998708963394165,,False
142,0,0,False,0.9999605417251587,,False
143,1,1,False,0.9993374943733215,,False
144,1,1,False,0.9999923706054688,,False
145,1,1,False,0.9999512434005737,,False
146,0,0,False,0.9997744560241699,,False
148,0,0,False,0.9477750658988953,,False
150,1,1,False,0.9992640614509583,,False
151,1,1,False,0.9999686479568481,,False
153,1,1,False,0.9997734427452087,,False
154,0,0,False,0.9999865293502808,,False
157,1,1,False,0.9999997615814209,,False
159,0,0,False,0.999708354473114,,False
161,0,0,False,0.9997392296791077,,False
162,1,1,False,0.9999904632568359,,False
164,1,1,False,0.9999493360519409,,False
165,1,1,False,0.999966025352478,,False
166,0,0,False,0.9997484683990479,,False
167,1,1,False,0.9999994039535522,,False
171,1,1,False,0.9999903440475464,,False
172,0,0,False,0.9998810291290283,,False
173,0,0,False,0.9999904632568359,,False
