population size,total iteration number,misbehaviour number
174,100,95

id,expected_label,predicted_label,misbehaviour,confidence,mutate_attempts,failed
119,0,0,False,0.9999744296073914,,False
122,1,1,False,0.9999940395355225,,False
126,1,1,False,0.9999051094055176,,False
129,1,1,False,0.9997523427009583,,False
130,0,0,False,0.9999675154685974,,False
131,0,0,False,0.9999666810035706,,False
132,0,0,False,0.993989109992981,,False
133,0,0,False,0.9982390999794006,,False
136,1,1,False,0.9999970197677612,,False
141,0,0,False,0.9999846816062927,,False
142,0,0,False,0.9999480247497559,,False
143,1,1,False,0.9999496936798096,,False
145,1,1,False,0.999962568283081,,False
146,0,0,False,0.9999895691871643,,False
154,0,0,False,0.9999442100524902,,False
159,0,0,False,0.9999830722808838,,False
161,0,0,False,0.9999703764915466,,False
162,1,1,False,0.9999285936355591,,False
164,1,1,False,0.9997543692588806,,False
165,1,1,False,0.9999103546142578,,False
167,1,1,False,0.9999586343765259,,False
169,0,0,False,0.9999902248382568,,False
172,0,0,False,0.9999576807022095,,False
