population size,total iteration number,misbehaviour number
174,100,122

id,expected_label,predicted_label,misbehaviour,confidence,mutate_attempts,failed
142,0,1,True,0.9533633589744568,25,False
18,1,0,True,0.9831470847129822,26,False
68,1,0,True,0.7649521231651306,26,False
148,0,1,True,0.9782332181930542,26,False
11,0,1,True,0.9917755126953125,27,False
70,0,1,True,0.7764858603477478,27,False
44,0,1,True,0.5067747831344604,28,False
72,0,1,True,0.9653759002685547,28,False
104,0,1,True,0.5308016538619995,28,False
78,1,0,True,0.7452830672264099,30,False
144,1,0,True,0.8989801406860352,30,False
37,0,1,True,0.9061571955680847,31,False
51,0,1,True,0.9460759162902832,31,False
76,1,0,True,0.6699038147926331,31,False
19,0,1,True,0.9569621682167053,32,False
13,0,1,True,0.6396517753601074,33,False
130,0,1,True,0.7468937039375305,35,False
95,1,0,True,0.7053780555725098,38,False
71,0,1,True,0.9194615483283997,39,False
169,0,1,True,0.9393208026885986,39,False
17,0,1,True,0.8552591800689697,40,False
153,1,0,True,0.9957841634750366,41,False
173,0,1,True,0.9964547157287598,41,False
128,0,1,True,0.9711093902587891,43,False
99,0,1,True,0.9954338669776917,44,False
160,1,0,True,0.8082495331764221,44,False
23,1,0,True,0.7157226800918579,45,False
101,0,1,True,0.9351929426193237,45,False
109,0,1,True,0.9364792108535767,48,False
82,0,1,True,0.5698105096817017,55,False
54,0,1,True,0.6368055939674377,57,False
81,0,1,True,0.5583879947662354,58,False
98,0,1,True,0.9154641032218933,58,False
58,1,0,True,0.5187245607376099,60,False
172,0,1,True,0.5944127440452576,62,False
4,0,1,True,0.5779247879981995,65,False
131,0,1,True,0.9254582524299622,66,False
165,1,0,True,0.5033557415008545,66,False
164,1,0,True,0.8608173131942749,67,False
163,1,0,True,0.8161250352859497,68,False
111,0,1,True,0.8937009572982788,69,False
134,0,1,True,0.5854560732841492,73,False
5,1,0,True,0.6500228047370911,76,False
60,0,1,True,0.8663734197616577,82,False
161,0,1,True,0.9321033954620361,84,False
75,0,1,True,0.6855045557022095,85,False
112,0,1,True,0.6695499420166016,86,False
147,1,0,True,0.9966994524002075,88,False
2,1,0,True,0.9300330281257629,91,False
113,1,0,True,0.9800456762313843,94,False
124,0,1,True,0.638160765171051,97,False
0,1,1,False,0.9999785423278809,,False
6,1,1,False,0.9999667406082153,,False
7,0,0,False,0.9999833106994629,,False
12,1,1,False,0.9998420476913452,,False
22,1,1,False,0.9999947547912598,,False
27,1,1,False,0.9999884366989136,,False
28,1,1,False,0.9999984502792358,,False
34,1,1,False,0.9999767541885376,,False
36,1,1,False,0.9999678134918213,,False
38,1,1,False,0.9999263286590576,,False
40,1,1,False,0.999956488609314,,False
43,1,1,False,0.9999668598175049,,False
46,1,1,False,0.9999831914901733,,False
48,1,1,False,0.9998792409896851,,False
53,1,1,False,0.9999810457229614,,False
61,1,1,False,0.9997919201850891,,False
64,1,1,False,0.9999984502792358,,False
65,1,1,False,0.9992864727973938,,False
66,1,1,False,0.9999494552612305,,False
67,1,1,False,0.9999971389770508,,False
69,1,1,False,0.9999622106552124,,False
73,1,1,False,0.9999990463256836,,False
83,0,0,False,0.9986252188682556,,False
85,0,0,False,0.9998819828033447,,False
86,1,1,False,0.9999507665634155,,False
90,0,0,False,0.9999620914459229,,False
92,1,1,False,0.9999814033508301,,False
93,1,1,False,0.9999855756759644,,False
96,1,1,False,0.9998823404312134,,False
97,1,1,False,0.9999788999557495,,False
105,1,1,False,0.999995231628418,,False
106,1,1,False,0.9999759197235107,,False
114,1,1,False,0.9999743700027466,,False
116,1,1,False,0.9999395608901978,,False
119,0,0,False,0.9999611377716064,,False
122,1,1,False,0.9999997615814209,,False
129,1,1,False,0.9998879432678223,,False
132,0,0,False,0.936927080154419,,False
136,1,1,False,0.9999860525131226,,False
138,1,1,False,0.998044490814209,,False
141,0,0,False,0.9999043345451355,,False
143,1,1,False,0.9994099140167236,,False
145,1,1,False,0.9998918771743774,,False
146,0,0,False,0.9999526739120483,,False
150,1,1,False,0.9999814033508301,,False
151,1,1,False,0.998751163482666,,False
157,1,1,False,0.9999493360519409,,False
159,0,0,False,0.9977337121963501,,False
162,1,1,False,0.9999849796295166,,False
167,1,1,False,0.9999622106552124,,False
171,1,1,False,0.9990007281303406,,False
