,idx,pop_num,pop_cum_num,ID_num_0.68,ID_cum_num_0.68,ID_cum_rate_0.68,ID_rate_0.68,ID_num_0.9,ID_cum_num_0.9,ID_cum_rate_0.9,ID_rate_0.9,ID_num_0.95,ID_cum_num_0.95,ID_cum_rate_0.95,ID_rate_0.95,ID_num_0.99,ID_cum_num_0.99,ID_cum_rate_0.99,ID_rate_0.99,ID_num_0.999,ID_cum_num_0.999,ID_cum_rate_0.999,ID_rate_0.999,ID_num_0.9999,ID_cum_num_0.9999,ID_cum_rate_0.9999,ID_rate_0.9999,ID_num_0.99999,ID_cum_num_0.99999,ID_cum_rate_0.99999,ID_rate_0.99999
20,23,2,51,1,32,0.627,0.5,2,48,0.941,1.0,2,49,0.961,1.0,2,51,1.0,1.0,2,51,1.0,1.0,2,51,1.0,1.0,2,51,1.0,1.0
21,24,2,53,0,32,0.604,0.0,2,50,0.943,1.0,2,51,0.962,1.0,2,53,1.0,1.0,2,53,1.0,1.0,2,53,1.0,1.0,2,53,1.0,1.0
22,26,2,55,2,34,0.618,1.0,2,52,0.945,1.0,2,53,0.964,1.0,2,55,1.0,1.0,2,55,1.0,1.0,2,55,1.0,1.0,2,55,1.0,1.0
23,27,3,58,2,36,0.621,0.667,3,55,0.948,1.0,3,56,0.966,1.0,3,58,1.0,1.0,3,58,1.0,1.0,3,58,1.0,1.0,3,58,1.0,1.0
24,28,2,60,2,38,0.633,1.0,2,57,0.95,1.0,2,58,0.967,1.0,2,60,1.0,1.0,2,60,1.0,1.0,2,60,1.0,1.0,2,60,1.0,1.0
25,29,5,65,5,43,0.662,1.0,5,62,0.954,1.0,5,63,0.969,1.0,5,65,1.0,1.0,5,65,1.0,1.0,5,65,1.0,1.0,5,65,1.0,1.0
26,30,3,68,2,45,0.662,0.667,3,65,0.956,1.0,3,66,0.971,1.0,3,68,1.0,1.0,3,68,1.0,1.0,3,68,1.0,1.0,3,68,1.0,1.0
27,31,3,71,3,48,0.676,1.0,3,68,0.958,1.0,3,69,0.972,1.0,3,71,1.0,1.0,3,71,1.0,1.0,3,71,1.0,1.0,3,71,1.0,1.0
28,33,3,74,3,51,0.689,1.0,3,71,0.959,1.0,3,72,0.973,1.0,3,74,1.0,1.0,3,74,1.0,1.0,3,74,1.0,1.0,3,74,1.0,1.0
29,34,1,75,0,51,0.68,0.0,1,72,0.96,1.0,1,73,0.973,1.0,1,75,1.0,1.0,1,75,1.0,1.0,1,75,1.0,1.0,1,75,1.0,1.0
30,35,1,76,1,52,0.684,1.0,1,73,0.961,1.0,1,74,0.974,1.0,1,76,1.0,1.0,1,76,1.0,1.0,1,76,1.0,1.0,1,76,1.0,1.0
31,36,2,78,0,52,0.667,0.0,1,74,0.949,0.5,2,76,0.974,1.0,2,78,1.0,1.0,2,78,1.0,1.0,2,78,1.0,1.0,2,78,1.0,1.0
32,37,3,81,3,55,0.679,1.0,3,77,0.951,1.0,3,79,0.975,1.0,3,81,1.0,1.0,3,81,1.0,1.0,3,81,1.0,1.0,3,81,1.0,1.0
33,38,5,86,4,59,0.686,0.8,4,81,0.942,0.8,4,83,0.965,0.8,5,86,1.0,1.0,5,86,1.0,1.0,5,86,1.0,1.0,5,86,1.0,1.0
34,39,4,90,2,61,0.678,0.5,4,85,0.944,1.0,4,87,0.967,1.0,4,90,1.0,1.0,4,90,1.0,1.0,4,90,1.0,1.0,4,90,1.0,1.0
35,40,2,92,2,63,0.685,1.0,2,87,0.946,1.0,2,89,0.967,1.0,2,92,1.0,1.0,2,92,1.0,1.0,2,92,1.0,1.0,2,92,1.0,1.0
36,41,5,97,2,65,0.67,0.4,5,92,0.948,1.0,5,94,0.969,1.0,5,97,1.0,1.0,5,97,1.0,1.0,5,97,1.0,1.0,5,97,1.0,1.0
37,42,4,101,3,68,0.673,0.75,4,96,0.95,1.0,4,98,0.97,1.0,4,101,1.0,1.0,4,101,1.0,1.0,4,101,1.0,1.0,4,101,1.0,1.0
38,43,2,103,1,69,0.67,0.5,2,98,0.951,1.0,2,100,0.971,1.0,2,103,1.0,1.0,2,103,1.0,1.0,2,103,1.0,1.0,2,103,1.0,1.0
39,44,1,104,0,69,0.663,0.0,1,99,0.952,1.0,1,101,0.971,1.0,1,104,1.0,1.0,1,104,1.0,1.0,1,104,1.0,1.0,1,104,1.0,1.0
40,45,3,107,2,71,0.664,0.667,3,102,0.953,1.0,3,104,0.972,1.0,3,107,1.0,1.0,3,107,1.0,1.0,3,107,1.0,1.0,3,107,1.0,1.0
41,46,3,110,2,73,0.664,0.667,3,105,0.955,1.0,3,107,0.973,1.0,3,110,1.0,1.0,3,110,1.0,1.0,3,110,1.0,1.0,3,110,1.0,1.0
42,47,3,113,2,75,0.664,0.667,3,108,0.956,1.0,3,110,0.973,1.0,3,113,1.0,1.0,3,113,1.0,1.0,3,113,1.0,1.0,3,113,1.0,1.0
43,48,2,115,2,77,0.67,1.0,2,110,0.957,1.0,2,112,0.974,1.0,2,115,1.0,1.0,2,115,1.0,1.0,2,115,1.0,1.0,2,115,1.0,1.0
44,49,2,117,1,78,0.667,0.5,2,112,0.957,1.0,2,114,0.974,1.0,2,117,1.0,1.0,2,117,1.0,1.0,2,117,1.0,1.0,2,117,1.0,1.0
45,50,4,121,4,82,0.678,1.0,4,116,0.959,1.0,4,118,0.975,1.0,4,121,1.0,1.0,4,121,1.0,1.0,4,121,1.0,1.0,4,121,1.0,1.0
46,51,2,123,1,83,0.675,0.5,2,118,0.959,1.0,2,120,0.976,1.0,2,123,1.0,1.0,2,123,1.0,1.0,2,123,1.0,1.0,2,123,1.0,1.0
47,52,2,125,0,83,0.664,0.0,2,120,0.96,1.0,2,122,0.976,1.0,2,125,1.0,1.0,2,125,1.0,1.0,2,125,1.0,1.0,2,125,1.0,1.0
48,54,2,127,1,84,0.661,0.5,2,122,0.961,1.0,2,124,0.976,1.0,2,127,1.0,1.0,2,127,1.0,1.0,2,127,1.0,1.0,2,127,1.0,1.0
49,55,3,130,2,86,0.662,0.667,2,124,0.954,0.667,2,126,0.969,0.667,2,129,0.992,0.667,3,130,1.0,1.0,3,130,1.0,1.0,3,130,1.0,1.0
50,56,4,134,3,89,0.664,0.75,4,128,0.955,1.0,4,130,0.97,1.0,4,133,0.993,1.0,4,134,1.0,1.0,4,134,1.0,1.0,4,134,1.0,1.0
51,57,1,135,0,89,0.659,0.0,0,128,0.948,0.0,0,130,0.963,0.0,1,134,0.993,1.0,1,135,1.0,1.0,1,135,1.0,1.0,1,135,1.0,1.0
52,58,1,136,0,89,0.654,0.0,0,128,0.941,0.0,0,130,0.956,0.0,1,135,0.993,1.0,1,136,1.0,1.0,1,136,1.0,1.0,1,136,1.0,1.0
53,59,2,138,2,91,0.659,1.0,2,130,0.942,1.0,2,132,0.957,1.0,2,137,0.993,1.0,2,138,1.0,1.0,2,138,1.0,1.0,2,138,1.0,1.0
54,60,2,140,2,93,0.664,1.0,2,132,0.943,1.0,2,134,0.957,1.0,2,139,0.993,1.0,2,140,1.0,1.0,2,140,1.0,1.0,2,140,1.0,1.0
55,61,1,141,1,94,0.667,1.0,1,133,0.943,1.0,1,135,0.957,1.0,1,140,0.993,1.0,1,141,1.0,1.0,1,141,1.0,1.0,1,141,1.0,1.0
56,62,4,145,2,96,0.662,0.5,4,137,0.945,1.0,4,139,0.959,1.0,4,144,0.993,1.0,4,145,1.0,1.0,4,145,1.0,1.0,4,145,1.0,1.0
57,63,2,147,0,96,0.653,0.0,2,139,0.946,1.0,2,141,0.959,1.0,2,146,0.993,1.0,2,147,1.0,1.0,2,147,1.0,1.0,2,147,1.0,1.0
58,64,5,152,1,97,0.638,0.2,5,144,0.947,1.0,5,146,0.961,1.0,5,151,0.993,1.0,5,152,1.0,1.0,5,152,1.0,1.0,5,152,1.0,1.0
59,65,1,153,1,98,0.641,1.0,1,145,0.948,1.0,1,147,0.961,1.0,1,152,0.993,1.0,1,153,1.0,1.0,1,153,1.0,1.0,1,153,1.0,1.0
60,66,2,155,2,100,0.645,1.0,2,147,0.948,1.0,2,149,0.961,1.0,2,154,0.994,1.0,2,155,1.0,1.0,2,155,1.0,1.0,2,155,1.0,1.0
61,67,4,159,3,103,0.648,0.75,4,151,0.95,1.0,4,153,0.962,1.0,4,158,0.994,1.0,4,159,1.0,1.0,4,159,1.0,1.0,4,159,1.0,1.0
62,68,2,161,1,104,0.646,0.5,2,153,0.95,1.0,2,155,0.963,1.0,2,160,0.994,1.0,2,161,1.0,1.0,2,161,1.0,1.0,2,161,1.0,1.0
63,69,1,162,0,104,0.642,0.0,1,154,0.951,1.0,1,156,0.963,1.0,1,161,0.994,1.0,1,162,1.0,1.0,1,162,1.0,1.0,1,162,1.0,1.0
64,70,4,166,3,107,0.645,0.75,4,158,0.952,1.0,4,160,0.964,1.0,4,165,0.994,1.0,4,166,1.0,1.0,4,166,1.0,1.0,4,166,1.0,1.0
65,71,3,169,1,108,0.639,0.333,3,161,0.953,1.0,3,163,0.964,1.0,3,168,0.994,1.0,3,169,1.0,1.0,3,169,1.0,1.0,3,169,1.0,1.0
66,72,1,170,1,109,0.641,1.0,1,162,0.953,1.0,1,164,0.965,1.0,1,169,0.994,1.0,1,170,1.0,1.0,1,170,1.0,1.0,1,170,1.0,1.0
67,73,2,172,2,111,0.645,1.0,2,164,0.953,1.0,2,166,0.965,1.0,2,171,0.994,1.0,2,172,1.0,1.0,2,172,1.0,1.0,2,172,1.0,1.0
68,75,3,175,3,114,0.651,1.0,3,167,0.954,1.0,3,169,0.966,1.0,3,174,0.994,1.0,3,175,1.0,1.0,3,175,1.0,1.0,3,175,1.0,1.0
69,76,1,176,1,115,0.653,1.0,1,168,0.955,1.0,1,170,0.966,1.0,1,175,0.994,1.0,1,176,1.0,1.0,1,176,1.0,1.0,1,176,1.0,1.0
70,77,4,180,3,118,0.656,0.75,3,171,0.95,0.75,3,173,0.961,0.75,4,179,0.994,1.0,4,180,1.0,1.0,4,180,1.0,1.0,4,180,1.0,1.0
71,79,2,182,0,118,0.648,0.0,0,171,0.94,0.0,1,174,0.956,0.5,2,181,0.995,1.0,2,182,1.0,1.0,2,182,1.0,1.0,2,182,1.0,1.0
72,80,2,184,1,119,0.647,0.5,1,172,0.935,0.5,1,175,0.951,0.5,2,183,0.995,1.0,2,184,1.0,1.0,2,184,1.0,1.0,2,184,1.0,1.0
73,81,2,186,1,120,0.645,0.5,2,174,0.935,1.0,2,177,0.952,1.0,2,185,0.995,1.0,2,186,1.0,1.0,2,186,1.0,1.0,2,186,1.0,1.0
74,82,1,187,0,120,0.642,0.0,0,174,0.93,0.0,1,178,0.952,1.0,1,186,0.995,1.0,1,187,1.0,1.0,1,187,1.0,1.0,1,187,1.0,1.0
75,83,4,191,3,123,0.644,0.75,3,177,0.927,0.75,3,181,0.948,0.75,4,190,0.995,1.0,4,191,1.0,1.0,4,191,1.0,1.0,4,191,1.0,1.0
76,84,2,193,1,124,0.642,0.5,1,178,0.922,0.5,1,182,0.943,0.5,2,192,0.995,1.0,2,193,1.0,1.0,2,193,1.0,1.0,2,193,1.0,1.0
77,86,3,196,3,127,0.648,1.0,3,181,0.923,1.0,3,185,0.944,1.0,3,195,0.995,1.0,3,196,1.0,1.0,3,196,1.0,1.0,3,196,1.0,1.0
78,87,5,201,4,131,0.652,0.8,5,186,0.925,1.0,5,190,0.945,1.0,5,200,0.995,1.0,5,201,1.0,1.0,5,201,1.0,1.0,5,201,1.0,1.0
79,88,2,203,2,133,0.655,1.0,2,188,0.926,1.0,2,192,0.946,1.0,2,202,0.995,1.0,2,203,1.0,1.0,2,203,1.0,1.0,2,203,1.0,1.0
80,89,1,204,0,133,0.652,0.0,1,189,0.926,1.0,1,193,0.946,1.0,1,203,0.995,1.0,1,204,1.0,1.0,1,204,1.0,1.0,1,204,1.0,1.0
81,90,4,208,3,136,0.654,0.75,4,193,0.928,1.0,4,197,0.947,1.0,4,207,0.995,1.0,4,208,1.0,1.0,4,208,1.0,1.0,4,208,1.0,1.0
82,91,4,212,1,137,0.646,0.25,3,196,0.925,0.75,3,200,0.943,0.75,4,211,0.995,1.0,4,212,1.0,1.0,4,212,1.0,1.0,4,212,1.0,1.0
83,92,1,213,0,137,0.643,0.0,1,197,0.925,1.0,1,201,0.944,1.0,1,212,0.995,1.0,1,213,1.0,1.0,1,213,1.0,1.0,1,213,1.0,1.0
84,94,1,214,1,138,0.645,1.0,1,198,0.925,1.0,1,202,0.944,1.0,1,213,0.995,1.0,1,214,1.0,1.0,1,214,1.0,1.0,1,214,1.0,1.0
85,95,1,215,1,139,0.647,1.0,1,199,0.926,1.0,1,203,0.944,1.0,1,214,0.995,1.0,1,215,1.0,1.0,1,215,1.0,1.0,1,215,1.0,1.0
86,96,2,217,1,140,0.645,0.5,1,200,0.922,0.5,2,205,0.945,1.0,2,216,0.995,1.0,2,217,1.0,1.0,2,217,1.0,1.0,2,217,1.0,1.0
87,97,4,221,3,143,0.647,0.75,4,204,0.923,1.0,4,209,0.946,1.0,4,220,0.995,1.0,4,221,1.0,1.0,4,221,1.0,1.0,4,221,1.0,1.0
88,100,1,222,1,144,0.649,1.0,1,205,0.923,1.0,1,210,0.946,1.0,1,221,0.995,1.0,1,222,1.0,1.0,1,222,1.0,1.0,1,222,1.0,1.0
89,101,2,224,1,145,0.647,0.5,1,206,0.92,0.5,1,211,0.942,0.5,2,223,0.996,1.0,2,224,1.0,1.0,2,224,1.0,1.0,2,224,1.0,1.0
90,102,2,226,1,146,0.646,0.5,2,208,0.92,1.0,2,213,0.942,1.0,2,225,0.996,1.0,2,226,1.0,1.0,2,226,1.0,1.0,2,226,1.0,1.0
91,104,2,228,2,148,0.649,1.0,2,210,0.921,1.0,2,215,0.943,1.0,2,227,0.996,1.0,2,228,1.0,1.0,2,228,1.0,1.0,2,228,1.0,1.0
92,105,3,231,1,149,0.645,0.333,1,211,0.913,0.333,3,218,0.944,1.0,3,230,0.996,1.0,3,231,1.0,1.0,3,231,1.0,1.0,3,231,1.0,1.0
93,106,4,235,4,153,0.651,1.0,4,215,0.915,1.0,4,222,0.945,1.0,4,234,0.996,1.0,4,235,1.0,1.0,4,235,1.0,1.0,4,235,1.0,1.0
94,107,2,237,2,155,0.654,1.0,2,217,0.916,1.0,2,224,0.945,1.0,2,236,0.996,1.0,2,237,1.0,1.0,2,237,1.0,1.0,2,237,1.0,1.0
95,108,1,238,1,156,0.655,1.0,1,218,0.916,1.0,1,225,0.945,1.0,1,237,0.996,1.0,1,238,1.0,1.0,1,238,1.0,1.0,1,238,1.0,1.0
96,109,2,240,1,157,0.654,0.5,2,220,0.917,1.0,2,227,0.946,1.0,2,239,0.996,1.0,2,240,1.0,1.0,2,240,1.0,1.0,2,240,1.0,1.0
97,110,3,243,2,159,0.654,0.667,3,223,0.918,1.0,3,230,0.947,1.0,3,242,0.996,1.0,3,243,1.0,1.0,3,243,1.0,1.0,3,243,1.0,1.0
98,111,2,245,0,159,0.649,0.0,1,224,0.914,0.5,1,231,0.943,0.5,2,244,0.996,1.0,2,245,1.0,1.0,2,245,1.0,1.0,2,245,1.0,1.0
99,112,5,250,2,161,0.644,0.4,5,229,0.916,1.0,5,236,0.944,1.0,5,249,0.996,1.0,5,250,1.0,1.0,5,250,1.0,1.0,5,250,1.0,1.0
100,114,4,254,2,163,0.642,0.5,4,233,0.917,1.0,4,240,0.945,1.0,4,253,0.996,1.0,4,254,1.0,1.0,4,254,1.0,1.0,4,254,1.0,1.0
101,115,1,255,0,163,0.639,0.0,1,234,0.918,1.0,1,241,0.945,1.0,1,254,0.996,1.0,1,255,1.0,1.0,1,255,1.0,1.0,1,255,1.0,1.0
102,116,1,256,0,163,0.637,0.0,0,234,0.914,0.0,0,241,0.941,0.0,1,255,0.996,1.0,1,256,1.0,1.0,1,256,1.0,1.0,1,256,1.0,1.0
103,118,3,259,3,166,0.641,1.0,3,237,0.915,1.0,3,244,0.942,1.0,3,258,0.996,1.0,3,259,1.0,1.0,3,259,1.0,1.0,3,259,1.0,1.0
104,119,2,261,1,167,0.64,0.5,2,239,0.916,1.0,2,246,0.943,1.0,2,260,0.996,1.0,2,261,1.0,1.0,2,261,1.0,1.0,2,261,1.0,1.0
105,120,3,264,1,168,0.636,0.333,3,242,0.917,1.0,3,249,0.943,1.0,3,263,0.996,1.0,3,264,1.0,1.0,3,264,1.0,1.0,3,264,1.0,1.0
106,121,3,267,1,169,0.633,0.333,3,245,0.918,1.0,3,252,0.944,1.0,3,266,0.996,1.0,3,267,1.0,1.0,3,267,1.0,1.0,3,267,1.0,1.0
107,122,3,270,2,171,0.633,0.667,3,248,0.919,1.0,3,255,0.944,1.0,3,269,0.996,1.0,3,270,1.0,1.0,3,270,1.0,1.0,3,270,1.0,1.0
108,123,3,273,2,173,0.634,0.667,3,251,0.919,1.0,3,258,0.945,1.0,3,272,0.996,1.0,3,273,1.0,1.0,3,273,1.0,1.0,3,273,1.0,1.0
109,124,4,277,4,177,0.639,1.0,4,255,0.921,1.0,4,262,0.946,1.0,4,276,0.996,1.0,4,277,1.0,1.0,4,277,1.0,1.0,4,277,1.0,1.0
110,125,2,279,1,178,0.638,0.5,2,257,0.921,1.0,2,264,0.946,1.0,2,278,0.996,1.0,2,279,1.0,1.0,2,279,1.0,1.0,2,279,1.0,1.0
111,126,2,281,1,179,0.637,0.5,1,258,0.918,0.5,1,265,0.943,0.5,2,280,0.996,1.0,2,281,1.0,1.0,2,281,1.0,1.0,2,281,1.0,1.0
112,127,3,284,2,181,0.637,0.667,3,261,0.919,1.0,3,268,0.944,1.0,3,283,0.996,1.0,3,284,1.0,1.0,3,284,1.0,1.0,3,284,1.0,1.0
113,128,1,285,0,181,0.635,0.0,1,262,0.919,1.0,1,269,0.944,1.0,1,284,0.996,1.0,1,285,1.0,1.0,1,285,1.0,1.0,1,285,1.0,1.0
114,129,4,289,1,182,0.63,0.25,3,265,0.917,0.75,3,272,0.941,0.75,4,288,0.997,1.0,4,289,1.0,1.0,4,289,1.0,1.0,4,289,1.0,1.0
115,130,2,291,2,184,0.632,1.0,2,267,0.918,1.0,2,274,0.942,1.0,2,290,0.997,1.0,2,291,1.0,1.0,2,291,1.0,1.0,2,291,1.0,1.0
116,131,3,294,2,186,0.633,0.667,2,269,0.915,0.667,2,276,0.939,0.667,3,293,0.997,1.0,3,294,1.0,1.0,3,294,1.0,1.0,3,294,1.0,1.0
117,132,3,297,2,188,0.633,0.667,3,272,0.916,1.0,3,279,0.939,1.0,3,296,0.997,1.0,3,297,1.0,1.0,3,297,1.0,1.0,3,297,1.0,1.0
118,133,2,299,1,189,0.632,0.5,1,273,0.913,0.5,2,281,0.94,1.0,2,298,0.997,1.0,2,299,1.0,1.0,2,299,1.0,1.0,2,299,1.0,1.0
119,134,3,302,1,190,0.629,0.333,2,275,0.911,0.667,3,284,0.94,1.0,3,301,0.997,1.0,3,302,1.0,1.0,3,302,1.0,1.0,3,302,1.0,1.0
120,135,5,307,4,194,0.632,0.8,5,280,0.912,1.0,5,289,0.941,1.0,5,306,0.997,1.0,5,307,1.0,1.0,5,307,1.0,1.0,5,307,1.0,1.0
121,136,3,310,2,196,0.632,0.667,2,282,0.91,0.667,3,292,0.942,1.0,3,309,0.997,1.0,3,310,1.0,1.0,3,310,1.0,1.0,3,310,1.0,1.0
122,137,4,314,4,200,0.637,1.0,4,286,0.911,1.0,4,296,0.943,1.0,4,313,0.997,1.0,4,314,1.0,1.0,4,314,1.0,1.0,4,314,1.0,1.0
123,139,1,315,1,201,0.638,1.0,1,287,0.911,1.0,1,297,0.943,1.0,1,314,0.997,1.0,1,315,1.0,1.0,1,315,1.0,1.0,1,315,1.0,1.0
124,140,2,317,0,201,0.634,0.0,2,289,0.912,1.0,2,299,0.943,1.0,2,316,0.997,1.0,2,317,1.0,1.0,2,317,1.0,1.0,2,317,1.0,1.0
125,141,4,321,2,203,0.632,0.5,3,292,0.91,0.75,3,302,0.941,0.75,4,320,0.997,1.0,4,321,1.0,1.0,4,321,1.0,1.0,4,321,1.0,1.0
126,142,4,325,0,203,0.625,0.0,4,296,0.911,1.0,4,306,0.942,1.0,4,324,0.997,1.0,4,325,1.0,1.0,4,325,1.0,1.0,4,325,1.0,1.0
127,143,2,327,2,205,0.627,1.0,2,298,0.911,1.0,2,308,0.942,1.0,2,326,0.997,1.0,2,327,1.0,1.0,2,327,1.0,1.0,2,327,1.0,1.0
128,144,2,329,2,207,0.629,1.0,2,300,0.912,1.0,2,310,0.942,1.0,2,328,0.997,1.0,2,329,1.0,1.0,2,329,1.0,1.0,2,329,1.0,1.0
129,145,2,331,1,208,0.628,0.5,2,302,0.912,1.0,2,312,0.943,1.0,2,330,0.997,1.0,2,331,1.0,1.0,2,331,1.0,1.0,2,331,1.0,1.0
130,146,2,333,2,210,0.631,1.0,2,304,0.913,1.0,2,314,0.943,1.0,2,332,0.997,1.0,2,333,1.0,1.0,2,333,1.0,1.0,2,333,1.0,1.0
131,147,2,335,1,211,0.63,0.5,2,306,0.913,1.0,2,316,0.943,1.0,2,334,0.997,1.0,2,335,1.0,1.0,2,335,1.0,1.0,2,335,1.0,1.0
132,148,4,339,4,215,0.634,1.0,4,310,0.914,1.0,4,320,0.944,1.0,4,338,0.997,1.0,4,339,1.0,1.0,4,339,1.0,1.0,4,339,1.0,1.0
133,149,3,342,2,217,0.635,0.667,2,312,0.912,0.667,3,323,0.944,1.0,3,341,0.997,1.0,3,342,1.0,1.0,3,342,1.0,1.0,3,342,1.0,1.0
134,150,3,345,1,218,0.632,0.333,3,315,0.913,1.0,3,326,0.945,1.0,3,344,0.997,1.0,3,345,1.0,1.0,3,345,1.0,1.0,3,345,1.0,1.0
135,151,3,348,2,220,0.632,0.667,2,317,0.911,0.667,2,328,0.943,0.667,3,347,0.997,1.0,3,348,1.0,1.0,3,348,1.0,1.0,3,348,1.0,1.0
136,152,1,349,0,220,0.63,0.0,1,318,0.911,1.0,1,329,0.943,1.0,1,348,0.997,1.0,1,349,1.0,1.0,1,349,1.0,1.0,1,349,1.0,1.0
137,153,5,354,2,222,0.627,0.4,4,322,0.91,0.8,4,333,0.941,0.8,5,353,0.997,1.0,5,354,1.0,1.0,5,354,1.0,1.0,5,354,1.0,1.0
138,154,4,358,2,224,0.626,0.5,4,326,0.911,1.0,4,337,0.941,1.0,4,357,0.997,1.0,4,358,1.0,1.0,4,358,1.0,1.0,4,358,1.0,1.0
139,155,4,362,2,226,0.624,0.5,4,330,0.912,1.0,4,341,0.942,1.0,4,361,0.997,1.0,4,362,1.0,1.0,4,362,1.0,1.0,4,362,1.0,1.0
140,156,4,366,2,228,0.623,0.5,3,333,0.91,0.75,3,344,0.94,0.75,4,365,0.997,1.0,4,366,1.0,1.0,4,366,1.0,1.0,4,366,1.0,1.0
141,157,2,368,0,228,0.62,0.0,1,334,0.908,0.5,1,345,0.938,0.5,2,367,0.997,1.0,2,368,1.0,1.0,2,368,1.0,1.0,2,368,1.0,1.0
142,158,3,371,2,230,0.62,0.667,2,336,0.906,0.667,3,348,0.938,1.0,3,370,0.997,1.0,3,371,1.0,1.0,3,371,1.0,1.0,3,371,1.0,1.0
143,159,4,375,2,232,0.619,0.5,2,338,0.901,0.5,4,352,0.939,1.0,4,374,0.997,1.0,4,375,1.0,1.0,4,375,1.0,1.0,4,375,1.0,1.0
