method,id,mutation_number,expected_label,predicted_label,original_folder,image_path,loss,ID_0.68,ID_0.9,ID_0.95,ID_0.99,ID_0.999,ID_0.9999,ID_0.99999,drop,mutation_number_real
_S_R_FSC,25,735.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/25.csv,../result/digits/_S_R_FSC/digit_3_id_25,0.1631579,1,1,1,1,1,1,1,False,734.0
_S_R_FSC,26,219.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/26.csv,../result/digits/_S_R_FSC/digit_3_id_26,0.28846806,0,0,0,1,1,1,1,False,218.0
_S_R_FSC,28,104.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/28.csv,../result/digits/_S_R_FSC/digit_3_id_28,0.1703068,1,1,1,1,1,1,1,False,103.0
_S_R_FSC,29,643.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/29.csv,../result/digits/_S_R_FSC/digit_3_id_29,0.32422444,0,0,0,0,1,1,1,False,642.0
_S_R_FSC,30,571.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/30.csv,../result/digits/_S_R_FSC/digit_3_id_30,0.20674883,0,1,1,1,1,1,1,False,570.0
_S_R_FSC,31,474.0,3,4,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/31.csv,../result/digits/_S_R_FSC/digit_3_id_31,0.20810679,0,1,1,1,1,1,1,False,473.0
_S_R_FSC,33,192.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/33.csv,../result/digits/_S_R_FSC/digit_3_id_33,0.1727001,1,1,1,1,1,1,1,False,191.0
_S_R_FSC,34,636.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/34.csv,../result/digits/_S_R_FSC/digit_3_id_34,0.19533694,0,1,1,1,1,1,1,False,635.0
_S_R_FSC,35,575.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/35.csv,../result/digits/_S_R_FSC/digit_3_id_35,0.22628413,0,1,1,1,1,1,1,False,574.0
_S_R_FSC,36,413.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/36.csv,../result/digits/_S_R_FSC/digit_3_id_36,0.20115933,0,1,1,1,1,1,1,False,412.0
_S_R_FSC,38,800.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/38.csv,../result/digits/_S_R_FSC/digit_3_id_38,0.19930252,0,1,1,1,1,1,1,False,799.0
_S_R_FSC,40,703.0,3,8,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/40.csv,../result/digits/_S_R_FSC/digit_3_id_40,0.21544133,0,1,1,1,1,1,1,False,702.0
_S_R_FSC,41,354.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/41.csv,../result/digits/_S_R_FSC/digit_3_id_41,0.19466643,0,1,1,1,1,1,1,False,353.0
_S_R_FSC,42,556.0,3,6,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/42.csv,../result/digits/_S_R_FSC/digit_3_id_42,0.35284907,0,0,0,0,1,1,1,False,555.0
_S_R_FSC,45,385.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/45.csv,../result/digits/_S_R_FSC/digit_3_id_45,0.3313091,0,0,0,0,1,1,1,False,384.0
_S_R_FSC,47,495.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/47.csv,../result/digits/_S_R_FSC/digit_3_id_47,0.20330282,0,1,1,1,1,1,1,False,494.0
_S_R_FSC,49,303.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/49.csv,../result/digits/_S_R_FSC/digit_3_id_49,0.24067478,0,0,1,1,1,1,1,False,302.0
_S_R_FSC,50,173.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/50.csv,../result/digits/_S_R_FSC/digit_3_id_50,0.16780543,1,1,1,1,1,1,1,False,172.0
_S_R_FSC,52,719.0,3,4,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/52.csv,../result/digits/_S_R_FSC/digit_3_id_52,0.2454442,0,0,1,1,1,1,1,False,718.0
_S_R_FSC,54,254.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/54.csv,../result/digits/_S_R_FSC/digit_3_id_54,0.29817408,0,0,0,1,1,1,1,False,253.0
_S_R_FSC,55,700.0,3,8,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/55.csv,../result/digits/_S_R_FSC/digit_3_id_55,0.56376755,0,0,0,0,0,0,0,False,699.0
_S_R_FSC,56,353.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/56.csv,../result/digits/_S_R_FSC/digit_3_id_56,0.25633568,0,0,1,1,1,1,1,False,352.0
_S_R_FSC,59,345.0,3,8,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/59.csv,../result/digits/_S_R_FSC/digit_3_id_59,0.35151097,0,0,0,0,1,1,1,False,344.0
_S_R_FSC,61,801.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/61.csv,../result/digits/_S_R_FSC/digit_3_id_61,0.30398563,0,0,0,1,1,1,1,False,800.0
_S_R_FSC,63,590.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/63.csv,../result/digits/_S_R_FSC/digit_3_id_63,0.20446754,0,1,1,1,1,1,1,False,589.0
_S_R_FSC,65,856.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/65.csv,../result/digits/_S_R_FSC/digit_3_id_65,0.47828215,0,0,0,0,0,0,1,False,855.0
_S_R_FSC,66,502.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/66.csv,../result/digits/_S_R_FSC/digit_3_id_66,0.27230984,0,0,0,1,1,1,1,False,501.0
_S_R_FSC,67,530.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/67.csv,../result/digits/_S_R_FSC/digit_3_id_67,0.3539572,0,0,0,0,1,1,1,False,529.0
_S_R_FSC,69,586.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/69.csv,../result/digits/_S_R_FSC/digit_3_id_69,0.3566947,0,0,0,0,1,1,1,False,585.0
_S_R_FSC,75,912.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/75.csv,../result/digits/_S_R_FSC/digit_3_id_75,0.31252152,0,0,0,1,1,1,1,False,911.0
_S_R_FSC,77,579.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/77.csv,../result/digits/_S_R_FSC/digit_3_id_77,0.28439665,0,0,0,1,1,1,1,False,578.0
_S_R_FSC,78,918.0,3,8,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/78.csv,../result/digits/_S_R_FSC/digit_3_id_78,0.40752614,0,0,0,0,0,1,1,False,917.0
_S_R_FSC,82,556.0,3,9,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/82.csv,../result/digits/_S_R_FSC/digit_3_id_82,0.17295651,1,1,1,1,1,1,1,False,555.0
_S_R_FSC,84,1.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/84.csv,../result/digits/_S_R_FSC/digit_3_id_84,0.1487783,1,1,1,1,1,1,1,True,0.0
_S_R_FSC,86,867.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/86.csv,../result/digits/_S_R_FSC/digit_3_id_86,0.28611442,0,0,0,1,1,1,1,False,866.0
_S_R_FSC,87,261.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/87.csv,../result/digits/_S_R_FSC/digit_3_id_87,0.17178644,1,1,1,1,1,1,1,False,260.0
_S_R_FSC,89,567.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/89.csv,../result/digits/_S_R_FSC/digit_3_id_89,0.21065742,0,1,1,1,1,1,1,False,566.0
_S_R_FSC,93,695.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/93.csv,../result/digits/_S_R_FSC/digit_3_id_93,0.2691204,0,0,0,1,1,1,1,False,694.0
_S_R_FSC,95,440.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/95.csv,../result/digits/_S_R_FSC/digit_3_id_95,0.23253556,0,1,1,1,1,1,1,False,439.0
_S_R_FSC,96,832.0,3,4,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/96.csv,../result/digits/_S_R_FSC/digit_3_id_96,0.44197103,0,0,0,0,0,1,1,False,831.0
_S_R_FSC,98,557.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/98.csv,../result/digits/_S_R_FSC/digit_3_id_98,0.20188832,0,1,1,1,1,1,1,False,556.0
_S_R_FSC,102,818.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/102.csv,../result/digits/_S_R_FSC/digit_3_id_102,0.38908714,0,0,0,0,1,1,1,False,817.0
_S_R_FSC,104,564.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/104.csv,../result/digits/_S_R_FSC/digit_3_id_104,0.28882954,0,0,0,1,1,1,1,False,563.0
_S_R_FSC,106,424.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/106.csv,../result/digits/_S_R_FSC/digit_3_id_106,0.30806732,0,0,0,1,1,1,1,False,423.0
_S_R_FSC,108,233.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/108.csv,../result/digits/_S_R_FSC/digit_3_id_108,0.18664423,0,1,1,1,1,1,1,False,232.0
_S_R_FSC,109,603.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/109.csv,../result/digits/_S_R_FSC/digit_3_id_109,0.29731035,0,0,0,1,1,1,1,False,602.0
_S_R_FSC,111,708.0,3,8,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/111.csv,../result/digits/_S_R_FSC/digit_3_id_111,0.35224867,0,0,0,0,1,1,1,False,707.0
_S_R_FSC,112,587.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/112.csv,../result/digits/_S_R_FSC/digit_3_id_112,0.3103049,0,0,0,1,1,1,1,False,586.0
_S_R_FSC,113,818.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/113.csv,../result/digits/_S_R_FSC/digit_3_id_113,0.31254843,0,0,0,1,1,1,1,False,817.0
_S_R_FSC,116,442.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/116.csv,../result/digits/_S_R_FSC/digit_3_id_116,0.30087346,0,0,0,1,1,1,1,False,441.0
_S_R_FSC,117,869.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/117.csv,../result/digits/_S_R_FSC/digit_3_id_117,0.37588906,0,0,0,0,1,1,1,False,868.0
_S_R_FSC,118,334.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/118.csv,../result/digits/_S_R_FSC/digit_3_id_118,0.22666048,0,1,1,1,1,1,1,False,333.0
_S_R_FSC,119,576.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/119.csv,../result/digits/_S_R_FSC/digit_3_id_119,0.38720337,0,0,0,0,1,1,1,False,575.0
_S_R_FSC,121,556.0,3,9,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/121.csv,../result/digits/_S_R_FSC/digit_3_id_121,0.32279792,0,0,0,1,1,1,1,False,555.0
_S_R_FSC,122,374.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/122.csv,../result/digits/_S_R_FSC/digit_3_id_122,0.28299016,0,0,0,1,1,1,1,False,373.0
_S_R_FSC,123,208.0,3,8,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/123.csv,../result/digits/_S_R_FSC/digit_3_id_123,0.4261286,0,0,0,0,0,1,1,False,207.0
_S_R_FSC,124,359.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/124.csv,../result/digits/_S_R_FSC/digit_3_id_124,0.22704378,0,1,1,1,1,1,1,False,358.0
_S_R_FSC,125,982.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/125.csv,../result/digits/_S_R_FSC/digit_3_id_125,0.32447436,0,0,0,0,1,1,1,False,981.0
_S_R_FSC,126,815.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/126.csv,../result/digits/_S_R_FSC/digit_3_id_126,0.23983566,0,0,1,1,1,1,1,False,814.0
_S_R_FSC,128,467.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/128.csv,../result/digits/_S_R_FSC/digit_3_id_128,0.292549,0,0,0,1,1,1,1,False,466.0
_S_R_FSC,129,732.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/129.csv,../result/digits/_S_R_FSC/digit_3_id_129,0.2934434,0,0,0,1,1,1,1,False,731.0
_S_R_FSC,130,767.0,3,4,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/130.csv,../result/digits/_S_R_FSC/digit_3_id_130,0.54422015,0,0,0,0,0,0,0,False,766.0
_S_R_FSC,133,939.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/133.csv,../result/digits/_S_R_FSC/digit_3_id_133,0.34057912,0,0,0,0,1,1,1,False,938.0
_S_R_FSC,134,971.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/134.csv,../result/digits/_S_R_FSC/digit_3_id_134,0.31775108,0,0,0,1,1,1,1,False,970.0
_S_R_FSC,135,643.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/135.csv,../result/digits/_S_R_FSC/digit_3_id_135,0.22796214,0,1,1,1,1,1,1,False,642.0
_S_R_FSC,138,357.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/138.csv,../result/digits/_S_R_FSC/digit_3_id_138,0.23022723,0,1,1,1,1,1,1,False,356.0
_S_R_FSC,139,860.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/139.csv,../result/digits/_S_R_FSC/digit_3_id_139,0.5595863,0,0,0,0,0,0,0,False,859.0
_S_R_FSC,140,567.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/140.csv,../result/digits/_S_R_FSC/digit_3_id_140,0.2880573,0,0,0,1,1,1,1,False,566.0
_S_R_FSC,141,253.0,3,9,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/141.csv,../result/digits/_S_R_FSC/digit_3_id_141,0.212957,0,1,1,1,1,1,1,False,252.0
_S_R_FSC,142,172.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/142.csv,../result/digits/_S_R_FSC/digit_3_id_142,0.2894698,0,0,0,1,1,1,1,False,171.0
_S_R_FSC,143,393.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/143.csv,../result/digits/_S_R_FSC/digit_3_id_143,0.33316684,0,0,0,0,1,1,1,False,392.0
_S_R_FSC,144,729.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/144.csv,../result/digits/_S_R_FSC/digit_3_id_144,0.3302608,0,0,0,0,1,1,1,False,728.0
_S_R_FSC,145,211.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/145.csv,../result/digits/_S_R_FSC/digit_3_id_145,0.23068416,0,1,1,1,1,1,1,False,210.0
_S_R_FSC,147,207.0,3,0,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/147.csv,../result/digits/_S_R_FSC/digit_3_id_147,0.20184885,0,1,1,1,1,1,1,False,206.0
_S_R_FSC,148,135.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/148.csv,../result/digits/_S_R_FSC/digit_3_id_148,0.20652257,0,1,1,1,1,1,1,False,134.0
_S_R_FSC,149,178.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/149.csv,../result/digits/_S_R_FSC/digit_3_id_149,0.21184504,0,1,1,1,1,1,1,False,177.0
_S_R_FSC,150,465.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/150.csv,../result/digits/_S_R_FSC/digit_3_id_150,0.28523535,0,0,0,1,1,1,1,False,464.0
_S_R_FSC,151,660.0,3,0,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/151.csv,../result/digits/_S_R_FSC/digit_3_id_151,0.35698575,0,0,0,0,1,1,1,False,659.0
_S_R_FSC,153,123.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/153.csv,../result/digits/_S_R_FSC/digit_3_id_153,0.33187717,0,0,0,0,1,1,1,False,122.0
_S_R_FSC,154,298.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/154.csv,../result/digits/_S_R_FSC/digit_3_id_154,0.28249443,0,0,0,1,1,1,1,False,297.0
_S_R_FSC,155,613.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/155.csv,../result/digits/_S_R_FSC/digit_3_id_155,0.4521313,0,0,0,0,0,1,1,False,612.0
_S_R_FSC,156,3.0,3,9,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/156.csv,../result/digits/_S_R_FSC/digit_3_id_156,0.20421556,0,1,1,1,1,1,1,False,2.0
_S_R_FSC,158,759.0,3,9,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/158.csv,../result/digits/_S_R_FSC/digit_3_id_158,0.35429892,0,0,0,0,1,1,1,False,758.0
_S_R_FSC,160,656.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/160.csv,../result/digits/_S_R_FSC/digit_3_id_160,0.3180462,0,0,0,1,1,1,1,False,655.0
_S_R_FSC,162,715.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/162.csv,../result/digits/_S_R_FSC/digit_3_id_162,0.52920717,0,0,0,0,0,0,1,False,714.0
_S_R_FSC,163,135.0,3,9,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/163.csv,../result/digits/_S_R_FSC/digit_3_id_163,0.29176325,0,0,0,1,1,1,1,False,134.0
_S_R_FSC,166,413.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/166.csv,../result/digits/_S_R_FSC/digit_3_id_166,0.23871192,0,0,1,1,1,1,1,False,412.0
_S_R_FSC,169,503.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/169.csv,../result/digits/_S_R_FSC/digit_3_id_169,0.34617323,0,0,0,0,1,1,1,False,502.0
_S_R_FSC,170,249.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/170.csv,../result/digits/_S_R_FSC/digit_3_id_170,0.30483058,0,0,0,1,1,1,1,False,248.0
_S_R_FSC,171,409.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/171.csv,../result/digits/_S_R_FSC/digit_3_id_171,0.2219249,0,1,1,1,1,1,1,False,408.0
_S_R_FSC,173,394.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/173.csv,../result/digits/_S_R_FSC/digit_3_id_173,0.22290142,0,1,1,1,1,1,1,False,393.0
_S_R_FSC,177,426.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/177.csv,../result/digits/_S_R_FSC/digit_3_id_177,0.23753172,0,1,1,1,1,1,1,False,425.0
_S_R_FSC,178,676.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/178.csv,../result/digits/_S_R_FSC/digit_3_id_178,0.37800762,0,0,0,0,1,1,1,False,675.0
_S_R_FSC,179,128.0,3,9,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/179.csv,../result/digits/_S_R_FSC/digit_3_id_179,0.17828263,1,1,1,1,1,1,1,False,127.0
_S_R_FSC,180,539.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/180.csv,../result/digits/_S_R_FSC/digit_3_id_180,0.29567358,0,0,0,1,1,1,1,False,538.0
_S_R_FSC,181,298.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/181.csv,../result/digits/_S_R_FSC/digit_3_id_181,0.46817207,0,0,0,0,0,0,1,False,297.0
_S_R_FSC,182,493.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/182.csv,../result/digits/_S_R_FSC/digit_3_id_182,0.53218055,0,0,0,0,0,0,0,False,492.0
_S_R_FSC,183,576.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/183.csv,../result/digits/_S_R_FSC/digit_3_id_183,0.39273736,0,0,0,0,1,1,1,False,575.0
_S_R_FSC,185,648.0,3,8,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/185.csv,../result/digits/_S_R_FSC/digit_3_id_185,0.40712395,0,0,0,0,0,1,1,False,647.0
_S_R_FSC,186,376.0,3,7,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/186.csv,../result/digits/_S_R_FSC/digit_3_id_186,0.2853715,0,0,0,1,1,1,1,False,375.0
_S_R_FSC,187,468.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/187.csv,../result/digits/_S_R_FSC/digit_3_id_187,0.27255803,0,0,0,1,1,1,1,False,467.0
_S_R_FSC,188,718.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/188.csv,../result/digits/_S_R_FSC/digit_3_id_188,0.27149296,0,0,0,1,1,1,1,False,717.0
_S_R_FSC,189,394.0,3,1,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/189.csv,../result/digits/_S_R_FSC/digit_3_id_189,0.18039536,1,1,1,1,1,1,1,False,393.0
_S_R_FSC,190,309.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/190.csv,../result/digits/_S_R_FSC/digit_3_id_190,0.24851024,0,0,1,1,1,1,1,False,308.0
_S_R_FSC,191,630.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/191.csv,../result/digits/_S_R_FSC/digit_3_id_191,0.35906956,0,0,0,0,1,1,1,False,629.0
_S_R_FSC,192,213.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/192.csv,../result/digits/_S_R_FSC/digit_3_id_192,0.25656268,0,0,1,1,1,1,1,False,212.0
_S_R_FSC,193,377.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/193.csv,../result/digits/_S_R_FSC/digit_3_id_193,0.26334882,0,0,1,1,1,1,1,False,376.0
_S_R_FSC,195,102.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/195.csv,../result/digits/_S_R_FSC/digit_3_id_195,0.18869616,0,1,1,1,1,1,1,False,101.0
_S_R_FSC,196,480.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/196.csv,../result/digits/_S_R_FSC/digit_3_id_196,0.3021095,0,0,0,1,1,1,1,False,479.0
_S_R_FSC,198,608.0,3,2,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/198.csv,../result/digits/_S_R_FSC/digit_3_id_198,0.20414162,0,1,1,1,1,1,1,False,607.0
_S_R_FSC,199,241.0,3,5,../runs/log03-14_14-20_3_S_R_FSC/individual_logs/199.csv,../result/digits/_S_R_FSC/digit_3_id_199,0.18844174,0,1,1,1,1,1,1,False,240.0
_S_R_FSC,0,128.0,4,5,../runs/log03-14_14-34_4_S_R_FSC/individual_logs/0.csv,../result/digits/_S_R_FSC/digit_4_id_0,0.12804864,1,1,1,1,1,1,1,False,127.0
_S_R_FSC,1,349.0,4,1,../runs/log03-14_14-34_4_S_R_FSC/individual_logs/1.csv,../result/digits/_S_R_FSC/digit_4_id_1,0.14523849,1,1,1,1,1,1,1,False,348.0
_S_R_FSC,2,899.0,4,7,../runs/log03-14_14-34_4_S_R_FSC/individual_logs/2.csv,../result/digits/_S_R_FSC/digit_4_id_2,0.34448585,0,0,0,0,1,1,1,False,898.0
_S_R_FSC,3,92.0,4,5,../runs/log03-14_14-34_4_S_R_FSC/individual_logs/3.csv,../result/digits/_S_R_FSC/digit_4_id_3,0.19920583,0,1,1,1,1,1,1,False,91.0
