method,id,mutation_number,expected_label,predicted_label,original_folder,image_path,loss,ID_0.68,ID_0.9,ID_0.95,ID_0.99,ID_0.999,ID_0.9999,ID_0.99999,drop,mutation_number_real
_R_R,17,249.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/17.csv,../result/digits/_R_R/digit_7_id_17,0.1814952,1,1,1,1,1,1,1,False,248.0
_R_R,19,464.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/19.csv,../result/digits/_R_R/digit_7_id_19,0.19195749,0,1,1,1,1,1,1,False,463.0
_R_R,22,267.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/22.csv,../result/digits/_R_R/digit_7_id_22,0.2669955,0,0,0,1,1,1,1,False,266.0
_R_R,23,200.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/23.csv,../result/digits/_R_R/digit_7_id_23,0.2081328,0,1,1,1,1,1,1,False,199.0
_R_R,24,189.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/24.csv,../result/digits/_R_R/digit_7_id_24,0.17193483,1,1,1,1,1,1,1,False,188.0
_R_R,25,11.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/25.csv,../result/digits/_R_R/digit_7_id_25,0.09862728,1,1,1,1,1,1,1,False,10.0
_R_R,26,538.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/26.csv,../result/digits/_R_R/digit_7_id_26,0.17999695,1,1,1,1,1,1,1,False,537.0
_R_R,29,416.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/29.csv,../result/digits/_R_R/digit_7_id_29,0.26021567,0,0,1,1,1,1,1,False,415.0
_R_R,31,1.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/31.csv,../result/digits/_R_R/digit_7_id_31,0.1017892,1,1,1,1,1,1,1,True,0.0
_R_R,32,843.0,7,8,../runs/log03-15_10-28_7_R_R/individual_logs/32.csv,../result/digits/_R_R/digit_7_id_32,0.3196061,0,0,0,1,1,1,1,False,842.0
_R_R,34,167.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/34.csv,../result/digits/_R_R/digit_7_id_34,0.17730097,1,1,1,1,1,1,1,False,166.0
_R_R,36,37.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/36.csv,../result/digits/_R_R/digit_7_id_36,0.13418227,1,1,1,1,1,1,1,False,36.0
_R_R,37,315.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/37.csv,../result/digits/_R_R/digit_7_id_37,0.14324352,1,1,1,1,1,1,1,False,314.0
_R_R,38,46.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/38.csv,../result/digits/_R_R/digit_7_id_38,0.12136055,1,1,1,1,1,1,1,False,45.0
_R_R,39,447.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/39.csv,../result/digits/_R_R/digit_7_id_39,0.19614735,0,1,1,1,1,1,1,False,446.0
_R_R,40,434.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/40.csv,../result/digits/_R_R/digit_7_id_40,0.23543383,0,1,1,1,1,1,1,False,433.0
_R_R,41,712.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/41.csv,../result/digits/_R_R/digit_7_id_41,0.2939982,0,0,0,1,1,1,1,False,711.0
_R_R,42,233.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/42.csv,../result/digits/_R_R/digit_7_id_42,0.1530841,1,1,1,1,1,1,1,False,232.0
_R_R,43,146.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/43.csv,../result/digits/_R_R/digit_7_id_43,0.1577612,1,1,1,1,1,1,1,False,145.0
_R_R,44,453.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/44.csv,../result/digits/_R_R/digit_7_id_44,0.20675263,0,1,1,1,1,1,1,False,452.0
_R_R,45,29.0,7,5,../runs/log03-15_10-28_7_R_R/individual_logs/45.csv,../result/digits/_R_R/digit_7_id_45,0.21022652,0,1,1,1,1,1,1,False,28.0
_R_R,46,750.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/46.csv,../result/digits/_R_R/digit_7_id_46,0.26793015,0,0,0,1,1,1,1,False,749.0
_R_R,47,640.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/47.csv,../result/digits/_R_R/digit_7_id_47,0.25681466,0,0,1,1,1,1,1,False,639.0
_R_R,48,465.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/48.csv,../result/digits/_R_R/digit_7_id_48,0.19686714,0,1,1,1,1,1,1,False,464.0
_R_R,49,501.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/49.csv,../result/digits/_R_R/digit_7_id_49,0.27985266,0,0,0,1,1,1,1,False,500.0
_R_R,51,421.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/51.csv,../result/digits/_R_R/digit_7_id_51,0.19927602,0,1,1,1,1,1,1,False,420.0
_R_R,52,232.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/52.csv,../result/digits/_R_R/digit_7_id_52,0.2575662,0,0,1,1,1,1,1,False,231.0
_R_R,54,333.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/54.csv,../result/digits/_R_R/digit_7_id_54,0.15533541,1,1,1,1,1,1,1,False,332.0
_R_R,55,498.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/55.csv,../result/digits/_R_R/digit_7_id_55,0.16941829,1,1,1,1,1,1,1,False,497.0
_R_R,57,382.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/57.csv,../result/digits/_R_R/digit_7_id_57,0.45916745,0,0,0,0,0,1,1,False,381.0
_R_R,58,904.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/58.csv,../result/digits/_R_R/digit_7_id_58,0.32763582,0,0,0,0,1,1,1,False,903.0
_R_R,59,476.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/59.csv,../result/digits/_R_R/digit_7_id_59,0.26088542,0,0,1,1,1,1,1,False,475.0
_R_R,60,276.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/60.csv,../result/digits/_R_R/digit_7_id_60,0.13204607,1,1,1,1,1,1,1,False,275.0
_R_R,61,321.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/61.csv,../result/digits/_R_R/digit_7_id_61,0.17381291,1,1,1,1,1,1,1,False,320.0
_R_R,62,521.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/62.csv,../result/digits/_R_R/digit_7_id_62,0.27774268,0,0,0,1,1,1,1,False,520.0
_R_R,63,429.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/63.csv,../result/digits/_R_R/digit_7_id_63,0.26368442,0,0,1,1,1,1,1,False,428.0
_R_R,64,151.0,7,8,../runs/log03-15_10-28_7_R_R/individual_logs/64.csv,../result/digits/_R_R/digit_7_id_64,0.165618,1,1,1,1,1,1,1,False,150.0
_R_R,65,750.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/65.csv,../result/digits/_R_R/digit_7_id_65,0.16602248,1,1,1,1,1,1,1,False,749.0
_R_R,66,482.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/66.csv,../result/digits/_R_R/digit_7_id_66,0.21720526,0,1,1,1,1,1,1,False,481.0
_R_R,67,289.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/67.csv,../result/digits/_R_R/digit_7_id_67,0.16531111,1,1,1,1,1,1,1,False,288.0
_R_R,70,50.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/70.csv,../result/digits/_R_R/digit_7_id_70,0.11910174,1,1,1,1,1,1,1,False,49.0
_R_R,72,41.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/72.csv,../result/digits/_R_R/digit_7_id_72,0.16756305,1,1,1,1,1,1,1,False,40.0
_R_R,73,435.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/73.csv,../result/digits/_R_R/digit_7_id_73,0.1914442,0,1,1,1,1,1,1,False,434.0
_R_R,74,519.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/74.csv,../result/digits/_R_R/digit_7_id_74,0.1670526,1,1,1,1,1,1,1,False,518.0
_R_R,75,575.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/75.csv,../result/digits/_R_R/digit_7_id_75,0.1710703,1,1,1,1,1,1,1,False,574.0
_R_R,76,729.0,7,5,../runs/log03-15_10-28_7_R_R/individual_logs/76.csv,../result/digits/_R_R/digit_7_id_76,0.23818925,0,0,1,1,1,1,1,False,728.0
_R_R,78,550.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/78.csv,../result/digits/_R_R/digit_7_id_78,0.22456296,0,1,1,1,1,1,1,False,549.0
_R_R,80,483.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/80.csv,../result/digits/_R_R/digit_7_id_80,0.16507566,1,1,1,1,1,1,1,False,482.0
_R_R,82,430.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/82.csv,../result/digits/_R_R/digit_7_id_82,0.335987,0,0,0,0,1,1,1,False,429.0
_R_R,83,567.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/83.csv,../result/digits/_R_R/digit_7_id_83,0.14938165,1,1,1,1,1,1,1,False,566.0
_R_R,84,190.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/84.csv,../result/digits/_R_R/digit_7_id_84,0.16442437,1,1,1,1,1,1,1,False,189.0
_R_R,88,165.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/88.csv,../result/digits/_R_R/digit_7_id_88,0.1594038,1,1,1,1,1,1,1,False,164.0
_R_R,89,777.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/89.csv,../result/digits/_R_R/digit_7_id_89,0.3002117,0,0,0,1,1,1,1,False,776.0
_R_R,91,388.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/91.csv,../result/digits/_R_R/digit_7_id_91,0.26097962,0,0,1,1,1,1,1,False,387.0
_R_R,92,62.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/92.csv,../result/digits/_R_R/digit_7_id_92,0.14849213,1,1,1,1,1,1,1,False,61.0
_R_R,93,613.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/93.csv,../result/digits/_R_R/digit_7_id_93,0.15040289,1,1,1,1,1,1,1,False,612.0
_R_R,94,330.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/94.csv,../result/digits/_R_R/digit_7_id_94,0.23342894,0,1,1,1,1,1,1,False,329.0
_R_R,95,591.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/95.csv,../result/digits/_R_R/digit_7_id_95,0.12519705,1,1,1,1,1,1,1,False,590.0
_R_R,96,717.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/96.csv,../result/digits/_R_R/digit_7_id_96,0.21343383,0,1,1,1,1,1,1,False,716.0
_R_R,97,237.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/97.csv,../result/digits/_R_R/digit_7_id_97,0.31027934,0,0,0,1,1,1,1,False,236.0
_R_R,98,269.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/98.csv,../result/digits/_R_R/digit_7_id_98,0.23616423,0,1,1,1,1,1,1,False,268.0
_R_R,99,910.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/99.csv,../result/digits/_R_R/digit_7_id_99,0.23066548,0,1,1,1,1,1,1,False,909.0
_R_R,100,373.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/100.csv,../result/digits/_R_R/digit_7_id_100,0.14132835,1,1,1,1,1,1,1,False,372.0
_R_R,102,683.0,7,5,../runs/log03-15_10-28_7_R_R/individual_logs/102.csv,../result/digits/_R_R/digit_7_id_102,0.23131257,0,1,1,1,1,1,1,False,682.0
_R_R,104,718.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/104.csv,../result/digits/_R_R/digit_7_id_104,0.29427716,0,0,0,1,1,1,1,False,717.0
_R_R,107,101.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/107.csv,../result/digits/_R_R/digit_7_id_107,0.09578337,1,1,1,1,1,1,1,False,100.0
_R_R,108,232.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/108.csv,../result/digits/_R_R/digit_7_id_108,0.14927568,1,1,1,1,1,1,1,False,231.0
_R_R,109,47.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/109.csv,../result/digits/_R_R/digit_7_id_109,0.16806254,1,1,1,1,1,1,1,False,46.0
_R_R,110,459.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/110.csv,../result/digits/_R_R/digit_7_id_110,0.26626825,0,0,0,1,1,1,1,False,458.0
_R_R,111,325.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/111.csv,../result/digits/_R_R/digit_7_id_111,0.2068697,0,1,1,1,1,1,1,False,324.0
_R_R,113,400.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/113.csv,../result/digits/_R_R/digit_7_id_113,0.24538757,0,0,1,1,1,1,1,False,399.0
_R_R,115,841.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/115.csv,../result/digits/_R_R/digit_7_id_115,0.16333258,1,1,1,1,1,1,1,False,840.0
_R_R,116,182.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/116.csv,../result/digits/_R_R/digit_7_id_116,0.18781808,0,1,1,1,1,1,1,False,181.0
_R_R,118,790.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/118.csv,../result/digits/_R_R/digit_7_id_118,0.32533595,0,0,0,0,1,1,1,False,789.0
_R_R,119,947.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/119.csv,../result/digits/_R_R/digit_7_id_119,0.23208633,0,1,1,1,1,1,1,False,946.0
_R_R,120,404.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/120.csv,../result/digits/_R_R/digit_7_id_120,0.18020527,1,1,1,1,1,1,1,False,403.0
_R_R,123,515.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/123.csv,../result/digits/_R_R/digit_7_id_123,0.18543823,0,1,1,1,1,1,1,False,514.0
_R_R,124,19.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/124.csv,../result/digits/_R_R/digit_7_id_124,0.12158642,1,1,1,1,1,1,1,False,18.0
_R_R,125,317.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/125.csv,../result/digits/_R_R/digit_7_id_125,0.19633378,0,1,1,1,1,1,1,False,316.0
_R_R,126,921.0,7,5,../runs/log03-15_10-28_7_R_R/individual_logs/126.csv,../result/digits/_R_R/digit_7_id_126,0.16154158,1,1,1,1,1,1,1,False,920.0
_R_R,127,235.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/127.csv,../result/digits/_R_R/digit_7_id_127,0.19259472,0,1,1,1,1,1,1,False,234.0
_R_R,129,270.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/129.csv,../result/digits/_R_R/digit_7_id_129,0.18113634,1,1,1,1,1,1,1,False,269.0
_R_R,130,218.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/130.csv,../result/digits/_R_R/digit_7_id_130,0.22424299,0,1,1,1,1,1,1,False,217.0
_R_R,133,491.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/133.csv,../result/digits/_R_R/digit_7_id_133,0.25215077,0,0,1,1,1,1,1,False,490.0
_R_R,134,529.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/134.csv,../result/digits/_R_R/digit_7_id_134,0.3953286,0,0,0,0,1,1,1,False,528.0
_R_R,136,685.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/136.csv,../result/digits/_R_R/digit_7_id_136,0.40068132,0,0,0,0,0,1,1,False,684.0
_R_R,139,505.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/139.csv,../result/digits/_R_R/digit_7_id_139,0.1949461,0,1,1,1,1,1,1,False,504.0
_R_R,141,328.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/141.csv,../result/digits/_R_R/digit_7_id_141,0.20681342,0,1,1,1,1,1,1,False,327.0
_R_R,142,158.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/142.csv,../result/digits/_R_R/digit_7_id_142,0.13942005,1,1,1,1,1,1,1,False,157.0
_R_R,143,630.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/143.csv,../result/digits/_R_R/digit_7_id_143,0.26159903,0,0,1,1,1,1,1,False,629.0
_R_R,144,366.0,7,5,../runs/log03-15_10-28_7_R_R/individual_logs/144.csv,../result/digits/_R_R/digit_7_id_144,0.36125433,0,0,0,0,1,1,1,False,365.0
_R_R,145,895.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/145.csv,../result/digits/_R_R/digit_7_id_145,0.36145246,0,0,0,0,1,1,1,False,894.0
_R_R,147,668.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/147.csv,../result/digits/_R_R/digit_7_id_147,0.25275332,0,0,1,1,1,1,1,False,667.0
_R_R,148,466.0,7,5,../runs/log03-15_10-28_7_R_R/individual_logs/148.csv,../result/digits/_R_R/digit_7_id_148,0.208336,0,1,1,1,1,1,1,False,465.0
_R_R,149,574.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/149.csv,../result/digits/_R_R/digit_7_id_149,0.34201446,0,0,0,0,1,1,1,False,573.0
_R_R,150,249.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/150.csv,../result/digits/_R_R/digit_7_id_150,0.25503364,0,0,1,1,1,1,1,False,248.0
_R_R,151,300.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/151.csv,../result/digits/_R_R/digit_7_id_151,0.48465338,0,0,0,0,0,0,1,False,299.0
_R_R,152,395.0,7,8,../runs/log03-15_10-28_7_R_R/individual_logs/152.csv,../result/digits/_R_R/digit_7_id_152,0.2377225,0,1,1,1,1,1,1,False,394.0
_R_R,153,623.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/153.csv,../result/digits/_R_R/digit_7_id_153,0.28209117,0,0,0,1,1,1,1,False,622.0
_R_R,154,582.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/154.csv,../result/digits/_R_R/digit_7_id_154,0.22668043,0,1,1,1,1,1,1,False,581.0
_R_R,155,651.0,7,8,../runs/log03-15_10-28_7_R_R/individual_logs/155.csv,../result/digits/_R_R/digit_7_id_155,0.35282823,0,0,0,0,1,1,1,False,650.0
_R_R,158,382.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/158.csv,../result/digits/_R_R/digit_7_id_158,0.37169364,0,0,0,0,1,1,1,False,381.0
_R_R,159,92.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/159.csv,../result/digits/_R_R/digit_7_id_159,0.13857895,1,1,1,1,1,1,1,False,91.0
_R_R,161,669.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/161.csv,../result/digits/_R_R/digit_7_id_161,0.2487402,0,0,1,1,1,1,1,False,668.0
_R_R,163,369.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/163.csv,../result/digits/_R_R/digit_7_id_163,0.22580656,0,1,1,1,1,1,1,False,368.0
_R_R,164,573.0,7,1,../runs/log03-15_10-28_7_R_R/individual_logs/164.csv,../result/digits/_R_R/digit_7_id_164,0.21146093,0,1,1,1,1,1,1,False,572.0
_R_R,165,611.0,7,5,../runs/log03-15_10-28_7_R_R/individual_logs/165.csv,../result/digits/_R_R/digit_7_id_165,0.2871738,0,0,0,1,1,1,1,False,610.0
_R_R,166,465.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/166.csv,../result/digits/_R_R/digit_7_id_166,0.19183743,0,1,1,1,1,1,1,False,464.0
_R_R,167,719.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/167.csv,../result/digits/_R_R/digit_7_id_167,0.26479045,0,0,1,1,1,1,1,False,718.0
_R_R,168,140.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/168.csv,../result/digits/_R_R/digit_7_id_168,0.17041078,1,1,1,1,1,1,1,False,139.0
_R_R,169,433.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/169.csv,../result/digits/_R_R/digit_7_id_169,0.5068568,0,0,0,0,0,0,1,False,432.0
_R_R,171,734.0,7,8,../runs/log03-15_10-28_7_R_R/individual_logs/171.csv,../result/digits/_R_R/digit_7_id_171,0.22872736,0,1,1,1,1,1,1,False,733.0
_R_R,172,199.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/172.csv,../result/digits/_R_R/digit_7_id_172,0.1480322,1,1,1,1,1,1,1,False,198.0
_R_R,174,758.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/174.csv,../result/digits/_R_R/digit_7_id_174,0.46182495,0,0,0,0,0,1,1,False,757.0
_R_R,175,622.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/175.csv,../result/digits/_R_R/digit_7_id_175,0.46550712,0,0,0,0,0,1,1,False,621.0
_R_R,178,277.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/178.csv,../result/digits/_R_R/digit_7_id_178,0.17839284,1,1,1,1,1,1,1,False,276.0
_R_R,179,419.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/179.csv,../result/digits/_R_R/digit_7_id_179,0.21790388,0,1,1,1,1,1,1,False,418.0
_R_R,181,531.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/181.csv,../result/digits/_R_R/digit_7_id_181,0.20219097,0,1,1,1,1,1,1,False,530.0
_R_R,182,426.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/182.csv,../result/digits/_R_R/digit_7_id_182,0.30386695,0,0,0,1,1,1,1,False,425.0
_R_R,183,402.0,7,8,../runs/log03-15_10-28_7_R_R/individual_logs/183.csv,../result/digits/_R_R/digit_7_id_183,0.2594535,0,0,1,1,1,1,1,False,401.0
_R_R,184,802.0,7,5,../runs/log03-15_10-28_7_R_R/individual_logs/184.csv,../result/digits/_R_R/digit_7_id_184,0.30477464,0,0,0,1,1,1,1,False,801.0
_R_R,185,7.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/185.csv,../result/digits/_R_R/digit_7_id_185,0.15161024,1,1,1,1,1,1,1,False,6.0
_R_R,186,167.0,7,4,../runs/log03-15_10-28_7_R_R/individual_logs/186.csv,../result/digits/_R_R/digit_7_id_186,0.21386269,0,1,1,1,1,1,1,False,166.0
_R_R,187,576.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/187.csv,../result/digits/_R_R/digit_7_id_187,0.24003507,0,0,1,1,1,1,1,False,575.0
_R_R,189,285.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/189.csv,../result/digits/_R_R/digit_7_id_189,0.2763955,0,0,0,1,1,1,1,False,284.0
_R_R,190,469.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/190.csv,../result/digits/_R_R/digit_7_id_190,0.21946245,0,1,1,1,1,1,1,False,468.0
_R_R,191,275.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/191.csv,../result/digits/_R_R/digit_7_id_191,0.17359695,1,1,1,1,1,1,1,False,274.0
_R_R,192,200.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/192.csv,../result/digits/_R_R/digit_7_id_192,0.19174546,0,1,1,1,1,1,1,False,199.0
_R_R,193,154.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/193.csv,../result/digits/_R_R/digit_7_id_193,0.10820159,1,1,1,1,1,1,1,False,153.0
_R_R,194,388.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/194.csv,../result/digits/_R_R/digit_7_id_194,0.22817855,0,1,1,1,1,1,1,False,387.0
_R_R,195,308.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/195.csv,../result/digits/_R_R/digit_7_id_195,0.22287503,0,1,1,1,1,1,1,False,307.0
_R_R,196,464.0,7,9,../runs/log03-15_10-28_7_R_R/individual_logs/196.csv,../result/digits/_R_R/digit_7_id_196,0.16515546,1,1,1,1,1,1,1,False,463.0
_R_R,197,441.0,7,2,../runs/log03-15_10-28_7_R_R/individual_logs/197.csv,../result/digits/_R_R/digit_7_id_197,0.1534624,1,1,1,1,1,1,1,False,440.0
_R_R,198,844.0,7,3,../runs/log03-15_10-28_7_R_R/individual_logs/198.csv,../result/digits/_R_R/digit_7_id_198,0.2949682,0,0,0,1,1,1,1,False,843.0
_R_R,2,647.0,3,5,../runs/log03-15_10-22_3_R_R/individual_logs/2.csv,../result/digits/_R_R/digit_3_id_2,0.26899412,0,0,0,1,1,1,1,False,646.0
_R_R,3,233.0,3,2,../runs/log03-15_10-22_3_R_R/individual_logs/3.csv,../result/digits/_R_R/digit_3_id_3,0.22268653,0,1,1,1,1,1,1,False,232.0
