population size,total iteration number,misbehaviour number,mutation type,stride extent
174,500,148

id,expected_label,predicted_label,misbehaviour,confidence,mutate_attempts,failed
24,1,0,True,0.502311110496521,36,False
10,1,1,False,0.9999995231628418,40,True
88,0,1,True,0.8362839818000793,40,False
17,0,1,True,0.9404972195625305,42,False
142,0,1,True,0.6153371334075928,42,False
111,0,1,True,0.617472231388092,44,False
152,0,1,True,0.7401440739631653,44,False
172,0,1,True,0.9055898189544678,44,False
97,1,0,True,0.698911190032959,46,False
154,0,1,True,0.8932666182518005,46,False
60,0,1,True,0.9981228709220886,47,False
71,0,1,True,0.7788978815078735,49,False
102,0,1,True,0.6725568175315857,49,False
109,0,1,True,0.606094479560852,49,False
115,0,1,True,0.664234459400177,52,False
107,0,1,True,0.6643021106719971,53,False
145,1,0,True,0.7648261785507202,55,False
116,1,1,False,0.9999951124191284,56,True
139,0,1,True,0.6330323815345764,57,False
124,0,1,True,0.9959959983825684,62,False
161,0,1,True,0.918414294719696,65,False
0,1,0,True,0.8736084699630737,67,False
164,1,0,True,0.9470871686935425,67,False
131,0,0,False,0.9999595880508423,68,True
158,0,1,True,0.8771607279777527,69,False
108,0,1,True,0.5626111626625061,70,False
163,1,0,True,0.8714904189109802,72,False
81,0,1,True,0.9454615116119385,73,False
44,0,1,True,0.6190821528434753,76,False
79,0,1,True,0.508661687374115,76,False
160,1,0,True,0.7679350972175598,77,False
73,1,1,False,0.9996434450149536,80,True
162,1,0,True,0.8785013556480408,80,False
5,1,0,True,0.6076607704162598,83,False
53,1,0,True,0.5253403782844543,87,False
159,0,1,True,0.5434368252754211,89,False
167,1,0,True,0.9400098323822021,89,False
129,1,0,True,0.9942043423652649,93,False
130,0,1,True,0.8347464203834534,99,False
143,1,0,True,0.7305355668067932,99,False
80,1,1,False,0.9998075366020203,106,True
134,0,1,True,0.9726566076278687,106,False
119,0,1,True,0.6214342713356018,107,False
51,0,1,True,0.9414715766906738,110,False
99,0,1,True,0.5284413695335388,110,False
59,0,1,True,0.5471791625022888,111,False
85,0,1,True,0.639847457408905,111,False
15,0,1,True,0.6981594562530518,114,False
65,1,0,True,0.867847204208374,115,False
7,0,1,True,0.7656877040863037,116,False
46,1,0,True,0.6567866206169128,116,False
82,0,1,True,0.5252094864845276,117,False
138,1,0,True,0.9403223991394043,117,False
106,1,0,True,0.8785904049873352,123,False
11,0,1,True,0.9831613302230835,124,False
105,1,1,False,0.9998887777328491,125,True
126,1,0,True,0.5245816111564636,126,False
36,1,1,False,0.9999603033065796,127,True
68,1,1,False,0.9999949932098389,128,True
136,1,0,True,0.6081359386444092,132,False
27,1,1,False,0.9999936819076538,135,True
26,0,1,True,0.5664677619934082,138,False
48,1,1,False,0.9985255599021912,148,True
63,1,0,True,0.5479104518890381,155,False
90,0,1,True,0.7341681718826294,155,False
153,1,0,True,0.7628111243247986,160,False
75,0,1,True,0.778823971748352,164,False
114,1,0,True,0.9875075817108154,165,False
22,1,0,True,0.53957200050354,166,False
61,1,0,True,0.6311506032943726,168,False
6,1,1,False,0.9999628067016602,174,True
47,1,1,False,0.9999843835830688,176,True
56,0,1,True,0.6823133826255798,176,False
72,0,1,True,0.859396755695343,176,False
94,1,0,True,0.7616919875144958,178,False
151,1,0,True,0.9395516514778137,179,False
171,1,0,True,0.5561805963516235,185,False
41,1,0,True,0.7975742816925049,201,False
110,0,1,True,0.5933334827423096,229,False
38,1,0,True,0.7207291126251221,244,False
76,1,0,True,0.9337728023529053,264,False
132,0,1,True,0.5448834896087646,270,False
157,1,0,True,0.7456538677215576,271,False
128,0,1,True,0.5240386128425598,273,False
93,1,0,True,0.6225477457046509,278,False
13,0,1,True,0.9724408388137817,300,False
25,1,0,True,0.7483575344085693,303,False
67,1,0,True,0.8538902997970581,315,False
169,0,1,True,0.8012908101081848,321,False
20,1,1,False,0.9691712260246277,340,True
69,1,0,True,0.8480679988861084,341,False
58,1,0,True,0.8289825320243835,359,False
55,0,0,False,0.9999819993972778,364,True
150,1,1,False,0.9999744892120361,415,True
34,1,0,True,0.7695358991622925,422,False
96,1,1,False,0.9999946355819702,436,True
64,1,0,True,0.5806238651275635,445,False
28,1,1,False,0.9999990463256836,464,True
95,1,1,False,0.9999997615814209,467,True
165,1,1,False,0.9999818801879883,474,True
18,1,0,True,0.5889174938201904,475,False
2,1,1,False,0.9999011754989624,,False
23,1,1,False,0.9999821186065674,,False
43,1,1,False,0.9922171831130981,,False
92,1,1,False,0.9999158382415771,,False
122,1,1,False,0.9997038245201111,,False
