id,generation,elapsed,misbehaviour,expected_label,predicted_label,text,gpt,validity,gpt2,validity_gpt2,gpt3,validity_gpt3,gpt4,validity_gpt4,gpt5,validity_gpt5
31,38,9.688026428222656,True,0,1,<start> we chose to see this motion picture as an alternative to the opposite and polar express showing at our local imax theater and house what a waste of time and money first and foremost information technology is not and non cute the snowman at times looked demonic other and former sentence he was simply and merely a zombie he showed no expression or emotions most of the time and his hollow and empty blue center were just and fair creepy br br secondly and second santa and saint nick and chip states atomic and nuclear number 49 the beginning it's a movie about the flavor of cave in st nick and a snowman declaring war on each early is a movie about giving i'm altogether for a little parody but this just and scarcely wasn't funny or entertaining br atomic number 35 the idea that the <unk> flute is his voice is different too and overly spoilt you never see or get a line the snowman gambling his flute not and non even and regular a thank you to santa br br the only funny and curious parts of the motion picture were the outtakes at the end and terminal of the film overly bad and tough they didn't use them in the movie it would have been better,negative,0,negative,0,negative,0,negative,0,negative,0
32,62,14.429301261901855,True,0,1,<start> unreal and contrived melodrama with a screenplay altered and altered by mel from his play the man business organization a room put up and improving <unk> taking atomic and atomic amount il a troubled and trouble oneself <unk> who may be homicidal and murderous disdain stiff and firm work from ida and international development association lupino and robert ryan both trying their strong and adept this tedious and tiresome thread isn't very and real inventive and inventive inside and in spite of visual aspect information applied skill one primary and master secure which quickly and promptly becomes visually dull and <unk> form of characters there and on that point is however and nonetheless a wise and fresh <unk> who pot the worst and risky hokey and humorless with a stilted direction from harry <unk> perhaps and possibly lupino should have directed where's all the suspense promised and call by the ads also and likewise served as a co producer i and ace two from,negative,0,negative,0,negative,0,negative,0,negative,0
33,12,4.130537748336792,True,0,1,<start> though it's better and respectable than most made for tv movies buried alive is nothing more than a range of the mill revenge tale at that place are and then many plot holes atomic number 49 this one it makes you wonder why the screenwriters didn't tour through a series of re writes the ending has a nice twist to it but it's scarce believable br br the move by jennifer jason leigh is terrific as always but tim matheson hams it up with cheesy one liners that reminds one of jack nicholson in the shining don't bother with this i,negative,0,negative,0,negative,0,negative,0,negative,0
37,78,17.331032752990723,True,0,1,<start> this extremely low and humble budget monster and nut riff centers around a group of mine exploring an desolate gold mine in order to see if its deserving and deserving <unk> they get trapped after a cave in and find they are at the mercy of a strange and strange slimy and deplorable brute which seems bent on knocking them off one at a time the word that most and near came to mind as one take in this picture show was the script and act is horrific and wicked the stop motion monster and monstrosity effects were unintentionally and accidentally uneven and since the bulk and majority of the movie takes place underground and secret lighting the sets convincingly looked like and charge a <unk> nightmare all that being said yet and nevertheless for some argue i and breeze through felt this movie failed and neglect non and non from lack of effort but maybe from either a lack of budget see and or lack of creative inspiration the whole and entirely thing derive off like and care information technology was either a college project or a offset film cook by amateurs i and one have a certain and sure amount of fondness for films like and wish that even and eve when they completely and wholly miss the grade 1 guess and pretend what i'm saying is 1 give and turn over information technology an b for effort and a d and 500 for actual and literal results not and non insultingly bad and spoilt as and every bit some crushed and economic crisis budget monster movies i've seen but hush and quiet up and relieve not and non worth seeing unless you have a lot of free and loose time on your hands i'm voting it a four,negative,0,negative,0,negative,0,negative,0,negative,0
42,3,1.985687017440796,True,1,0,<start> i'm torn about this show while most parts of it i found to be hilarious other parts of it i found to be stupid and simply shock for shock sake the off the wall parody of some of the cartoons are brilliant as indeed are a lot of the scenes with the children however i and 1 don't think it's clever getting little children to say rude things it's not that i think oh poor children they're being exploited it's just that it's really not clever it's something that anyone could do therefore making it as simple and pointless as making a paper airplane in order to make this show better they would have to stick to the natural responses from children which i think can be funnier than the scripted at time br br by far the funniest part of wonder is clarence the blue puppet who wonders or so the streets talking to and annoying strangers it's really funny and it's mostly improvised seeing him in a long scene about the importance of patience test the patience of an extremely patient man was by far the funniest scene in my opinion br br you should watch this show though because all in all it's very funny even if it is stupid at times,positive,1,positive,1,positive,1,positive,1,positive,1
44,64,14.788858890533447,True,0,1,<start> predict this a sunday school movie power be generous because yet as a christian i found the spiritual subject matter so one dimensional that i and 1 wouldn't want to see info technology at my church the content is read your good book and book become to church and sign up and improving for fire insurance so you won't convey left behind at the ecstasy and x there and in that location was no love i guess when you get right and powerful down to it i don't believe and think in the god and idol pictured atomic number 49 this film the guy and poke fun who was supposed to have all of the spiritual answers came across like count dracula br br aside and by from the spiritual and religious religious element the hand live tedious and slow tell the same and like matter over and concluded that might have been to make up and improving for some of the acting which was unable and ineffectual to deliver a convincing line the first and number one time then and hence they just and upright said the same and like thing over and over br atomic number 35 i did enjoy the final and terminal aspect i thought and opinion it made a place without hitting person over the head or <unk> to a sunday school formula the movie wasn't all bad and thwart just and scarce most and virtually of it br br one am atomic number 49 prefer of more and to a greater extent clean movies that are well and considerably done and that present and introduce accuracy in a non and non preachy way this wasn't one of those i be sorry to say i exact my family to this film wanting to support that kind of movie now and at present and salute i'd like my money back,negative,0,negative,0,negative,0,negative,0,negative,0
52,6,2.7259442806243896,True,0,1,<start> br br as a fan of bad and spoilt movies and mst3k and a member of i must say i've seen my share of them but geez even the worst i've seen at least had a soundtrack as george <unk> wanders around hong kong doing who knows what you can guarantee that you won't be distracted by any of that background music that fills todays cinema or any of that music that fills <unk> i don't think anyone in this film even <unk> br br and atomic number 35 now this isn't entirely and wholly true there is a sound track if you listen closely you will hear it <unk> in about a half dozen times through the course of the film of course the timing will be entirely inappropriate and it doesn't last very yearn but something that could be classified as music does occur your best bet though is to sit your toddler armed with a wooden spoon down in front of the tv with a collection of <unk> and pans while you watch the rhythm and flow would be better and easily than anything the film offers br br keep an eye out for sammo hung as a minor <unk> in this film aren't we all glad he found jackie chan to work with,negative,0,negative,0,negative,0,negative,0,negative,0
59,16,5.017662286758423,True,0,1,<start> if you watched the series and love the conference as i do so and so prepare to be thwarted and disappoint i went to the cinema with a group of die hard and heavy league fans and we were all in agreement that this film wasn't as funny or dark and grim as the three series before in my personal opinion it was a money <unk> the writing was contrived and the plot confused no not and non confusing just and upright confused with what it was trying to do it was self indulgence of the worst kind from writer who are far more talented than my pitiful criticisms i hope the league at least and to the grim degree can be honest enough with themselves and acknowledge this film as being substandard to the superb three series 1 testament not be buying it despite owning most of the league <unk>,negative,0,negative,0,negative,0,negative,0,negative,0
62,73,16.451775550842285,True,0,1,<start> what was he thinking how drab an worker a hugely and tremendously talented and present type and case a michael <unk> who stole and steal our nerve and face atomic number 49 mighty <unk> and mesmerized united and blend say of america and united states atomic and atomic add up and improving 49 badly and severely town has done for and go on to this pathetic and miserable level the writing on this sitcom is the crust will on the butt of the barrel after it receive been <unk> shame on all call for in that location is a curve major film actors that make improving and improve no longer and long hot and live merchandise are turning to telly and television often and oft with disastrous and fateful results address the on cbs and nbc however and nevertheless abc and first rule feature a reach and shoot with boston legal and good hip pen and great nostalgic use of bill shatner to desolate michael <unk> in this whole and entirely in the home get out off is an insult to viewers and mostly michael himself,negative,0,negative,0,negative,0,negative,0,negative,0
66,5,2.4742751121520996,True,1,0,<start> a town in japan is being taken over by a horribly brutal abstract shape the spiral it's becoming a theme in everything from animals to clouds to people and twisting them mentally and literally this film shows it happening to several groups of people some demonic possession is implied but nothing is entirely sure except that the best bet is to get the heck out of dodge the film progresses really well from normal life to <unk> phenomena giant <unk> and crazy people to the truly supernatural walking dead br br as a jaded american horror movie fan this was just what i needed maybe it was just the novelty of a different <unk> film but it seemed to have a very original progression set of characters and the premise was definitely new the japanese may think horror shapes means spiral i'm told are old by now but it was nice for me because i'm used to monster alien and unknown virus disaster undead films in an american movie you know who's going to die the annoying nasty lascivious racist characters and who leave live the children heroine dogs be sick nice guy that's not true in japanese horror it was not predictable how they would fight the evil or how it would end up also it had this really new but probably typically japanese color pacific northwest style <unk> day thing going which was a fresh visual effect for me the horrific moments were seriously creepy relying on a little gore but mainly just impossibly overdone facial expressions think the ring and body <unk> this should be one of the greats up there with at one time original ideas like the first nightmare on elm street or night of the living dead,positive,1,positive,1,positive,1,positive,1,positive,1
70,27,7.398935794830322,True,0,1,<start> i thought this serial was going to be another fun action series with some active plots and great performances i was wrong and awry while ace like jamie <unk> this show is hardly and scarcely worth catch at wholly unless you relish watch over some people <unk> and the actions of the agents supposedly warranted under the theme and paper of national and subject security the depict is great and outstanding propaganda for the current and stream government and <unk> out <unk> as though we talk that way every day after a couple of episodes it was bore and put improving the perdition out of me and i started and jump watching rerun of house invaders on instead and rather kind of and preferably watch csi and without a hunt without a doubt,negative,0,negative,0,negative,0,negative,0,negative,0
71,37,9.467207193374634,True,0,1,<start> i hated the book a guy and make fun meets a smart dog gets a virgin girlfriend and all the while they're follow chased aside and by a hit man and a ape brute thing both of whom want the dog dean <unk> really and in truth can't write and publish i read the volume at my sister's passport i and i should have known better and practiced when i and ace saw this mostly forbidden of a morbid curiosity i actually and in reality found myself criticizing it because of the fact that information technology was untrue and false to the book even and yet though this is a book that its impossible and unacceptable to make a good movie of i figured and picture at least and to the lowest degree if they're going to ready a cinema adaptation of the worst and risky book i've always read the filmmakers might as well be accurate and exact they become the guy and his virgin love topic to into a boy and his mother for some reason that bothered me most and nearly of all still and level though i and one seriously doubt keeping information technology a guy and his chick wouldn't have made it any better and best quite simply bad book spoiled movie don't see it,negative,0,negative,0,negative,0,negative,0,negative,0
84,64,14.773160696029663,True,0,1,<start> well this picture suggest wasn't as horrible and ugly as i and 1 view information technology would be 1 be expecting to give and move over information technology one star i and ace take to throw it three why good and considerably for a cheesy horror sci fi movie it's not and non all that sorry for certain and sealed the reference are tacky and tawdry as is their performing let in a young and immature leonardo dicaprio the effects garish and garish looking and the monsters well and good let's just and good say that i've seen some more and to a greater and outstanding extent effective halloween and halloween dress up in elementary and primary schools just and plainly there and in that respect make up and improving something nigh and near to this pic that make and work conceive me watch information technology money corner the end a little and slight bit of humor and irritation helped out a chip i and ace guess and if you ever and always need to learn tie in in nursing alien pass gas this movie will let you live and populate your dream and ambition 3 10,negative,0,negative,0,negative,0,negative,0,negative,0
86,85,18.51089835166931,True,1,0,<start> personally and in person one and one don't similar and alike a stack and portion of b w movies but there's something magical and star more and to a greater extent or less this movie br br the impress picture starts with elizabeth lane barbara stanwyck liz writes a clip column about how she's the of connecticut of motion she's rest this becomes a trouble when her publisher mr and mister <unk> involve and call for her to play horde to a navy and naval forces sailor and panama over noel and christmas atomic and nuclear number 49 addition mr <unk> who's going to be alone and lonely for christmas invites himself up to the raise for the christmas party from there and on that stage things just and just x and start looney br and atomic number 35 br since the movie is set on a new and modern england farm the flick feature a warm and fond vacation feeling plus the reference are hilarious and shout out mister <unk> work up always and ever shouting place and <unk> ally and friend felix price always and invariably yelling ' when affair go wrong and incorrect in stopping point the movie death the style a christmas and christmas pic should end and closing a jolly and somewhat fat and flesh out world express joy and shouts what a christmas br br and atomic number 35 in light and suddenly atomic number 102 subject what age you represent and stage you testament and will love this movie,negative,0,negative,0,positive,1,positive,1,positive,1
87,19,5.671460390090942,True,0,1,<start> i hold to watch this one for my canadian movie house form and i was distinguish that it was considered to be the best and secure canadian film when i watched this i really did not agree and agree in considering i've seen a lot better 1 i understand that there were canadian themes and messages but the fact that the characters and the plot were so disconnected with me as a spectator information technology made me not really care what the film was trying to tell me the plot was too and overly dry and wry the characters did not and non have many positive personality trait but this is to emphasize the substance not to tick off spectators this film shows a little and petty about the history of <unk> not a very interesting film information technology definitely and by all odds does not and non deserve to be put on such a high <unk>,negative,0,negative,0,negative,0,negative,0,negative,0
89,26,7.179004430770874,True,0,1,<start> this pathetic and wretched pardon and forgiveness for a movie doesn't let a decent and nice structure silk hat state a sensible and fair closure the eccentric and eccentric were obscure and the intact and entire secret plan hold on getting cancelled track i'd have to say that perfect and pure was a disgrace this equal and be what happens when you fix disney channel make movies,negative,0,negative,0,negative,0,negative,0,negative,0
91,65,15.042025089263916,True,1,0,<start> well and comfortably i tend to watch and view films for one of 3 reasons regrettably and alas in that location and at that place exist and exist atomic and nuclear number 102 transformers in this film so and so ace fanny and quarter advocate and advocate info technology only and but on comedy value and pretty cleaning lady render and point girls br and atomic come 35 atomic and nuclear number 35 and atomic routine 35 yes it exist funny and shady single and i have sex this due to the total and add together of people atomic and nuclear number 49 the cinema who were laugh on a regular and steady base throughout in person and in individual though ace and ace roll in the hay it for laura fraser world health formation imho is fit and meet,negative,0,negative,0,negative,0,invalid,-1,invalid,-1
94,84,18.335519075393677,True,1,0,<start> this has got to be ace and ace of the best and good episode of doctor who that i've seen since information technology came back and cover last and finish year there and in that respect and observe is a glorious and brilliant combine of entertainment touch and tenderness all combine and mix up and improving which equals one suffer and arise episode and instalment the <unk> were bright and brilliantly designed and i'm pretty and somewhat sure and certain <unk> going to make up and improving a lot of <unk> trick atomic and nuclear issue il the next and future few week 1 myself am guilty of that already i and 1 specially and particularly liked and like the table and set back that we saw a different and different location of rose's and the doctor's relationship and the ending comfortably and comfortably it's the gloomy and dreary pitch and sale talk clock i and one feature and boast ever and of all time conceal and obscure slow a <unk> one cannot wait until next and following weeks sequence and instalment to find how they get away and sour of this mass,positive,1,positive,1,positive,1,positive,1,positive,1
98,85,18.50636124610901,True,0,1,<start> how any of you gave this to a greater extent and to a greater extent than 2 stars pose and get me i and one made an news report on imdb just and merely to comment on this <unk> p film the acting is <unk> p and the plot is <unk> atomic number 15 it would deserve no stars at all if it weren't for the descent soundtrack and yet there and on that point are still and even some outrageously <unk> tracks in there too and to a fault come on and about notably the ones featuring the and sound care black and white cartoon comedy background music and atomic number 49 no way fit the intended climate of the scenes that they haunt and quality cinematography the dialog and plot are about as complex as that of a dr book these role player are horrible and ugly i am actually and very watching this movie mightily and correctly now and with every give voice am stunned you all eat up this the only intellect one didn't crook and twist the movie off was because 1 have gotten wrap up up in creating an account on imdb and posting this review ace shot mainstream pic i dig silly stupid and stunned films i dig retro indie films and virtually any other and early type genre if carried out comfortably my brother convinced me to rent this because he said he heard it was good and he atomic number 49 the main and primary birth great and groovy try in pic from the moment he told me the title i and ace await at him ilk atomic number 2 was crazy i'm having a tough and baffling time finish this rant because there is just and upright so and therefore a good stack badness to spill the beans about the only and exclusively way i can <unk> the good and honorable ratings on hera and hera is that you guys were paid to cave in this movie high and richly ratings information technology is then badly execute and no where close to striking artsy complex well written well and well <unk> or even bearable if this was the net and concluding merchandise of my grueling directorial work i would be to embarrassed to release it to the public and populace so and thus one and i don't even feel sorry and pitiful for the director if he study this what the hell were you healthy and respectable guy,negative,0,negative,0,negative,0,negative,0,negative,0
100,80,17.651481866836548,True,0,1,<start> there and at that place are many mysteries atomic number 49 life for exercise and work why did any of the people other and former than carrot point and transcend agree and hold to appear in this go movie why did anyone distribute this moving picture why circle anyone pay money to interpret data technology i and ace imagine none of these head testament ever and invariably cost suffice and answer but and only 1 and one thing i know for sure and certainly this movie be one of the worst and tough ever and always made with a budget this grown and large it would already be sorry and sorry but the asset of carrot humor makes information technology still and hush worse and big the only and exclusively entertainment unity could perhaps and possibly start out from this movie fall out to burn data engineering smash and follow to information technology or other and former than and former than put down it in an amusing mode if you cost to rank it against every movie ever and of whole and wholly fourth and quarter dimension made it would be right and mightily between problem child and <unk> said,negative,0,negative,0,negative,0,negative,0,negative,0
102,20,5.883489608764648,True,0,1,<start> this is an example of a movie that can have great potential and is executed real poorly i am a fan of kids and thumb sucker and many other so called teen and adolescent angst films but this one <unk> me br atomic number 35 why is every white kid made into a thug who loves rap its getting to be one dimensional the acting was awful and tremendous but simple since it mainly consisted and lie in of just dropping atomic number 9 bomb after f bomb and turkey scarce and only a bad bad and baby movie if you'd like to see better and near movies like and ilk this hitch and riff sucker kids bully all br br and atomic number 35 those i think are better so and then i recommend one of those is you'd like to see a good and near teen movie i hope my comment you recover useful and hope you hear future comments from me,negative,0,negative,0,negative,0,negative,0,negative,0
103,43,10.782035827636719,True,0,1,<start> after a string of successful 'a adult manly and his monkey and potter films' which included and net lump in the seminal every which way merely loose every which agency you can and peter's friends the genre and writing style fell on knockout and arduous times in an effort to <unk> this once and one time celebrated and leading light and faint area director frank marshall brought and institute michael <unk> acclaimed novel and new to the big and to the full grown and spring up screen and riddle atomic and nuclear amount 35 br think in the collect minus the box office <unk> of bruce this is one mans doomed and lost love and have it away affair for his talking monkey not and not assist and attend by tough and baffling accents tim train struggles with a romanian a <unk> of a screenplay hungry and thirsty <unk> <unk> and robert one campbell ape sh t,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
107,20,5.881605863571167,True,0,1,<start> i came across this film by accident and like i hadn't atomic number 35 br why make a sexually rude sequel and some bloodshed when a military personnel is <unk> of a well and good know children's movie br br do not and non take young and youth kids to see this the title <unk> you it has nothing to do with the archetype snow white except for stealing it's characters better still don't bother going yourself it's non and non worth information technology br atomic and nuclear number 35 i could not watch it all the poor atomic number 49 comparison to disney cartoon graphics and no plot except on how to totally mess up a classic and definitive movie made me wish to gift up and go forth,negative,0,negative,0,negative,0,negative,0,negative,0
113,73,16.431715965270996,True,1,0,<start> if you can look on a amaze and amaze to motion picture from 1983 that isn't as good as <unk> and still revel and bang it atomic and nuclear number 35 and atomic number 35 atomic number 35 if you can accept and have production values which aren't that much and often above the level and floor of a tv film br and atomic number 35 atomic and nuclear number 35 if you potty and toilet look at sean connery with <unk> on his forehead at a lower place an obvious and still visit james tie and connect br br if you fanny and female crotch get by and away an inexperienced basinger a weaker and feeble largo and a kid and somewhat q br br if you can learn to love and know an idiosyncratic score not and non up and improving there and in that respect with barry on his big and large day br atomic number 35 if you don't conceive the <unk> reviews that information technology was acknowledge with on departure atomic and nuclear number 35 br if you can come and get along and on across a poker fight and a video game present remove and enjoy them both the same and like br br yours is never sound out and articulate never again and everything that's in it br br and what is to a greater and dandy extent you'll probably and nuclear number il all and completely likelihood enjoy it my son,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
115,27,7.381244421005249,True,0,1,<start> this movie started out as a quite and rather decent looking film but information technology never really and in truth kick off instead it became predictable and even a bit silly some scenes were quite well made the photography and the cuts used in combination with sounds and such made it a bit more and to a greater extent interesting to watch but since the story was rather slow it didn't manage to keep and sustain the interest alive and more importantly and significantly its not scary at all it's supposed to be a horror movie but there wasn't a single scene that make up last and final stage to frightening or even and tied exciting br br to be frank the actors weren't all that great and heavy either no colorful characters you ll remember for the ease of your days nuclear number 35 br overall a watchable movie but it doesn't add anything and once you've finished watching it it wont last and finale long and yearn until its already forgotten br br the reason i watched it was because one had read some review giving it upper side and english scores but i and ace disagree and rather i would mark information technology 4 out of 10 if you hush up want some japanese horror i would suggest you watch ju on instead br br,negative,0,negative,0,negative,0,negative,0,negative,0
