population size,total iteration number,misbehaviour number
174,100,100

id,expected_label,predicted_label,misbehaviour,confidence,mutate_attempts,failed
172,0,1,True,0.6578170657157898,96,False
6,1,1,False,0.9999736547470093,98,True
11,0,1,True,0.5623231530189514,99,False
0,1,1,False,0.9999762773513794,,False
2,1,1,False,0.9998188614845276,,False
7,0,0,False,0.999917209148407,,False
10,1,1,False,0.9999996423721313,,False
16,1,1,False,0.9999728202819824,,False
18,1,1,False,0.9999738931655884,,False
20,1,1,False,0.9999170303344727,,False
22,1,1,False,0.9999991655349731,,False
24,1,1,False,0.9999793767929077,,False
25,1,1,False,0.9998494386672974,,False
27,1,1,False,0.9999780654907227,,False
28,1,1,False,0.9999960660934448,,False
34,1,1,False,0.9997573494911194,,False
36,1,1,False,0.9999998807907104,,False
37,0,0,False,0.9999865293502808,,False
40,1,1,False,0.9999984502792358,,False
41,1,1,False,0.9999332427978516,,False
46,1,1,False,0.9998489618301392,,False
48,1,1,False,0.9999854564666748,,False
51,0,0,False,0.9998860955238342,,False
53,1,1,False,0.9998949766159058,,False
54,0,0,False,0.9999455809593201,,False
61,1,1,False,0.9926320314407349,,False
63,1,1,False,0.9999700784683228,,False
64,1,1,False,0.9993264675140381,,False
65,1,1,False,0.9897225499153137,,False
67,1,1,False,0.9999985694885254,,False
68,1,1,False,0.9999765157699585,,False
69,1,1,False,0.9956430196762085,,False
73,1,1,False,0.9999310970306396,,False
75,0,0,False,0.9998136162757874,,False
76,1,1,False,1.0,,False
78,1,1,False,0.9999771118164062,,False
85,0,0,False,0.9982021450996399,,False
88,0,0,False,0.9954054355621338,,False
90,0,0,False,0.5479762554168701,,False
93,1,1,False,0.9999649524688721,,False
94,1,1,False,0.9999797344207764,,False
98,0,0,False,0.8415703773498535,,False
99,0,0,False,0.9984942078590393,,False
104,0,0,False,0.9989887475967407,,False
106,1,1,False,0.9996405839920044,,False
109,0,0,False,0.9999047517776489,,False
110,0,0,False,0.9999280571937561,,False
111,0,0,False,0.9932209253311157,,False
113,1,1,False,0.9999425411224365,,False
114,1,1,False,0.9999381303787231,,False
116,1,1,False,0.9998482465744019,,False
123,0,0,False,0.9997797608375549,,False
127,0,0,False,0.9995003938674927,,False
128,0,0,False,0.9999956488609314,,False
129,1,1,False,0.9999107122421265,,False
136,1,1,False,0.9999980926513672,,False
143,1,1,False,0.9999927282333374,,False
144,1,1,False,0.9991703033447266,,False
145,1,1,False,0.9999839067459106,,False
150,1,1,False,0.9999831914901733,,False
157,1,1,False,0.999976396560669,,False
160,1,1,False,0.999636173248291,,False
161,0,0,False,0.9999499320983887,,False
162,1,1,False,0.9999818801879883,,False
167,1,1,False,0.9999260902404785,,False
169,0,0,False,0.9999860525131226,,False
171,1,1,False,0.999992847442627,,False
