population size,total iteration number,misbehaviour number
174,100,115

id,expected_label,predicted_label,misbehaviour,confidence,mutate_attempts,failed
127,0,1,True,0.8261805772781372,45,False
43,1,0,True,0.9418941140174866,46,False
54,0,1,True,0.8685817718505859,46,False
147,1,0,True,0.866306483745575,47,False
58,1,0,True,0.5251553654670715,48,False
76,1,0,True,0.9203019738197327,49,False
26,0,1,True,0.5492332577705383,50,False
46,1,0,True,0.7268555164337158,52,False
68,1,0,True,0.9308825731277466,52,False
113,1,1,False,0.9998088479042053,52,True
126,1,0,True,0.535006046295166,53,False
60,0,1,True,0.5614247918128967,56,False
1,0,1,True,0.8003387451171875,61,False
36,1,1,False,0.9999765157699585,61,True
105,1,0,True,0.5412868857383728,61,False
72,0,1,True,0.5246254205703735,62,False
29,0,1,True,0.6832175850868225,64,False
137,0,1,True,0.6355123519897461,64,False
9,0,1,True,0.7080416679382324,65,False
13,0,1,True,0.8610410690307617,67,False
50,0,1,True,0.5922936797142029,67,False
154,0,1,True,0.6845952272415161,67,False
11,0,1,True,0.8690729141235352,71,False
23,1,0,True,0.7454087734222412,73,False
169,0,1,True,0.7555051445960999,75,False
61,1,0,True,0.5959911346435547,76,False
109,0,1,True,0.7868040204048157,77,False
115,0,1,True,0.9057101011276245,78,False
133,0,1,True,0.5903202891349792,81,False
78,1,0,True,0.5096820592880249,84,False
82,0,1,True,0.5177839994430542,87,False
40,1,0,True,0.7415627837181091,88,False
81,0,1,True,0.788585901260376,88,False
139,0,1,True,0.7138885855674744,91,False
69,1,0,True,0.7805758118629456,94,False
134,0,1,True,0.8962245583534241,94,False
142,0,1,True,0.5052198767662048,95,False
95,1,1,False,0.996859073638916,99,True
75,0,1,True,0.9253522753715515,100,False
131,0,1,True,0.9270416498184204,100,False
0,1,1,False,0.9999992847442627,,False
2,1,1,False,0.9999849796295166,,False
6,1,1,False,0.9999735355377197,,False
7,0,0,False,0.9999251961708069,,False
10,1,1,False,0.9999961853027344,,False
12,1,1,False,0.9999710321426392,,False
16,1,1,False,0.9999672174453735,,False
19,0,0,False,0.9998427033424377,,False
20,1,1,False,0.9999594688415527,,False
22,1,1,False,0.999997615814209,,False
25,1,1,False,1.0,,False
28,1,1,False,0.9999934434890747,,False
34,1,1,False,0.9999964237213135,,False
35,0,0,False,0.9999885559082031,,False
37,0,0,False,0.9999863505363464,,False
41,1,1,False,0.999940037727356,,False
48,1,1,False,0.9999663829803467,,False
51,0,0,False,0.70441734790802,,False
53,1,1,False,0.9999786615371704,,False
55,0,0,False,0.9999680519104004,,False
64,1,1,False,0.999962329864502,,False
65,1,1,False,0.9999979734420776,,False
67,1,1,False,0.9961907863616943,,False
73,1,1,False,0.9999877214431763,,False
85,0,0,False,0.9994860887527466,,False
86,1,1,False,0.9999731779098511,,False
90,0,0,False,0.9999863505363464,,False
92,1,1,False,0.9999101161956787,,False
93,1,1,False,0.9999765157699585,,False
97,1,1,False,0.9999465942382812,,False
99,0,0,False,0.9949718117713928,,False
106,1,1,False,0.9999994039535522,,False
111,0,0,False,0.9815670251846313,,False
114,1,1,False,0.9998898506164551,,False
119,0,0,False,0.9999597072601318,,False
122,1,1,False,0.9999994039535522,,False
124,0,0,False,0.9999381899833679,,False
128,0,0,False,0.9999943971633911,,False
129,1,1,False,0.9999556541442871,,False
136,1,1,False,0.999991774559021,,False
143,1,1,False,1.0,,False
144,1,1,False,0.9997819066047668,,False
150,1,1,False,0.9999967813491821,,False
151,1,1,False,0.9999053478240967,,False
153,1,1,False,0.999981164932251,,False
160,1,1,False,0.9999980926513672,,False
161,0,0,False,0.999976634979248,,False
162,1,1,False,0.8131634593009949,,False
163,1,1,False,0.9998860359191895,,False
165,1,1,False,0.9998977184295654,,False
167,1,1,False,0.9997010827064514,,False
171,1,1,False,0.999982476234436,,False
172,0,0,False,0.9984763264656067,,False
